dt = 0.000010000000; N = 10; L(σ) = 8.000000 
Temps; Energie(ε); E_cin(ε); E_pot(ε); Temperature(ε/kb); Pression (ε/σ²)
5.375000; 99.793885; 101.520755; -1.726870; 10.152075; 1.777836
5.376000; 99.793885; 101.403296; -1.609411; 10.140330; 1.790333
5.377000; 99.793885; 101.280411; -1.486526; 10.128041; 1.803315
5.378000; 99.793885; 101.152261; -1.358376; 10.115226; 1.816758
5.379000; 99.793885; 101.019075; -1.225190; 10.101907; 1.830635
5.380000; 99.777568; 100.881159; -1.103591; 10.088116; 1.844148
5.381000; 99.777568; 100.738965; -0.961397; 10.073897; 1.858777
5.382000; 99.777568; 100.592903; -0.815335; 10.059290; 1.873711
5.383000; 99.777568; 100.443539; -0.665971; 10.044354; 1.888891
5.384000; 99.777568; 100.291533; -0.513965; 10.029153; 1.904250
5.385000; 99.777568; 100.137639; -0.360071; 10.013764; 1.919714
5.386000; 99.777568; 99.982706; -0.205138; 9.998271; 1.935198
5.387000; 99.777568; 99.827673; -0.050104; 9.982767; 1.950611
5.388000; 99.777568; 99.673563; 0.104005; 9.967356; 1.965854
5.389000; 99.777568; 99.521480; 0.256088; 9.952148; 1.980823
5.390000; 99.777568; 99.372591; 0.404977; 9.937259; 1.995407
5.391000; 99.777568; 99.228116; 0.549452; 9.922812; 2.009491
5.392000; 99.777568; 99.089312; 0.688257; 9.908931; 2.022958
5.393000; 99.777568; 98.957450; 0.820118; 9.895745; 2.035688
5.394000; 99.793885; 98.833808; 0.960076; 9.883381; 2.048327
5.395000; 99.793885; 98.719737; 1.074147; 9.871974; 2.059233
5.396000; 99.793885; 98.616302; 1.177582; 9.861630; 2.069062
5.397000; 99.793885; 98.524613; 1.269271; 9.852461; 2.077712
5.398000; 99.793885; 98.445679; 1.348206; 9.844568; 2.085091
5.399000; 99.793885; 98.380384; 1.413501; 9.838038; 2.091118
5.400000; 99.793885; 98.329465; 1.464419; 9.832947; 2.095725
5.401000; 99.793885; 98.293499; 1.500385; 9.829350; 2.098860
5.402000; 99.793885; 98.272883; 1.521002; 9.827288; 2.100486
5.403000; 99.793885; 98.267824; 1.526061; 9.826782; 2.100584
5.404000; 99.793885; 98.278338; 1.515547; 9.827834; 2.099152
5.405000; 99.793885; 98.304247; 1.489638; 9.830425; 2.096206
5.406000; 99.793885; 98.345183; 1.448702; 9.834518; 2.091778
5.407000; 99.793885; 98.400597; 1.393287; 9.840060; 2.085917
5.408000; 99.793885; 98.469776; 1.324108; 9.846978; 2.078689
5.409000; 99.793885; 98.551857; 1.242028; 9.855186; 2.070171
5.410000; 99.793885; 98.645847; 1.148038; 9.864585; 2.060452
5.411000; 99.793885; 98.750650; 1.043235; 9.875065; 2.049632
5.412000; 99.793885; 98.865088; 0.928797; 9.886509; 2.037818
5.413000; 99.793885; 98.987926; 0.805959; 9.898793; 2.025124
5.414000; 99.793885; 99.117897; 0.675988; 9.911790; 2.011665
5.415000; 99.793885; 99.253725; 0.540159; 9.925373; 1.997559
5.416000; 99.793885; 99.394149; 0.399736; 9.939415; 1.982922
5.417000; 99.793885; 99.537938; 0.255947; 9.953794; 1.967868
5.418000; 99.793885; 99.683911; 0.109973; 9.968391; 1.952509
5.419000; 99.793885; 99.830953; -0.037068; 9.983095; 1.936949
5.420000; 99.793885; 99.978022; -0.184137; 9.997802; 1.921287
5.421000; 99.793885; 100.124160; -0.330276; 10.012416; 1.905614
5.422000; 99.793885; 100.268502; -0.474617; 10.026850; 1.890016
5.423000; 99.793885; 100.410273; -0.616388; 10.041027; 1.874567
5.424000; 99.793885; 100.548793; -0.754909; 10.054879; 1.859334
5.425000; 99.793885; 100.683478; -0.889594; 10.068348; 1.844379
5.426000; 99.793885; 100.813834; -1.019949; 10.081383; 1.829751
5.427000; 99.793885; 100.939453; -1.145568; 10.093945; 1.815494
5.428000; 99.793885; 101.060011; -1.266127; 10.106001; 1.801644
5.429000; 99.793885; 101.175261; -1.381377; 10.117526; 1.788230
5.430000; 99.793885; 101.285027; -1.491142; 10.128503; 1.775275
5.431000; 99.793885; 101.389195; -1.595310; 10.138919; 1.762795
5.432000; 99.793885; 101.487710; -1.693825; 10.148771; 1.750801
5.433000; 99.793885; 101.580568; -1.786684; 10.158057; 1.739300
5.434000; 99.793885; 101.667810; -1.873926; 10.166781; 1.728294
5.435000; 99.793885; 101.749514; -1.955629; 10.174951; 1.717781
5.436000; 99.793885; 101.825791; -2.031906; 10.182579; 1.707756
5.437000; 99.793885; 101.896779; -2.102894; 10.189678; 1.698212
5.438000; 99.793885; 101.962639; -2.168755; 10.196264; 1.689138
5.439000; 99.793885; 102.023550; -2.229665; 10.202355; 1.680523
5.440000; 99.793885; 102.079703; -2.285818; 10.207970; 1.672353
5.441000; 99.793885; 102.131301; -2.337416; 10.213130; 1.664613
5.442000; 99.793885; 102.178552; -2.384667; 10.217855; 1.657288
5.443000; 99.793885; 102.221669; -2.427785; 10.222167; 1.650361
5.444000; 99.793885; 102.260868; -2.466984; 10.226087; 1.643816
5.445000; 99.793885; 102.296363; -2.502478; 10.229636; 1.637636
5.446000; 99.793885; 102.328365; -2.534481; 10.232837; 1.631802
5.447000; 99.793885; 102.357084; -2.563200; 10.235708; 1.626299
5.448000; 99.793885; 102.382724; -2.588839; 10.238272; 1.621109
5.449000; 99.793885; 102.405483; -2.611598; 10.240548; 1.616216
5.450000; 99.793885; 102.425552; -2.631667; 10.242555; 1.611604
5.451000; 99.793885; 102.443116; -2.649231; 10.244312; 1.607256
5.452000; 99.793885; 102.458353; -2.664468; 10.245835; 1.603158
5.453000; 99.793885; 102.471432; -2.677547; 10.247143; 1.599295
5.454000; 99.793885; 102.482514; -2.688629; 10.248251; 1.595653
5.455000; 99.793885; 102.491754; -2.697869; 10.249175; 1.592218
5.456000; 99.793885; 102.499296; -2.705411; 10.249930; 1.588977
5.457000; 99.793885; 102.505278; -2.711393; 10.250528; 1.585918
5.458000; 99.793885; 102.509830; -2.715945; 10.250983; 1.583029
5.459000; 99.793885; 102.513074; -2.719189; 10.251307; 1.580299
5.460000; 99.793885; 102.515125; -2.721240; 10.251512; 1.577717
5.461000; 99.793885; 102.516090; -2.722205; 10.251609; 1.575274
5.462000; 99.793885; 102.516069; -2.722185; 10.251607; 1.572961
5.463000; 99.793885; 102.515158; -2.721273; 10.251516; 1.570767
5.464000; 99.793885; 102.513442; -2.719558; 10.251344; 1.568686
5.465000; 99.810201; 102.511028; -2.700827; 10.251103; 1.567469
5.466000; 99.810201; 102.508356; -2.698156; 10.250836; 1.565576
5.467000; 99.810201; 102.505097; -2.694896; 10.250510; 1.563773
5.468000; 99.810201; 102.501314; -2.691113; 10.250131; 1.562055
5.469000; 99.810201; 102.497069; -2.686868; 10.249707; 1.560415
5.470000; 99.810201; 102.492417; -2.682216; 10.249242; 1.558847
5.471000; 99.810201; 102.487410; -2.677210; 10.248741; 1.557347
5.472000; 99.810201; 102.482096; -2.671895; 10.248210; 1.555910
5.473000; 99.810201; 102.476517; -2.666316; 10.247652; 1.554531
5.474000; 99.810201; 102.470713; -2.660512; 10.247071; 1.553207
5.475000; 99.810201; 102.464722; -2.654521; 10.246472; 1.551933
5.476000; 99.810201; 102.458575; -2.648375; 10.245858; 1.550705
5.477000; 99.810201; 102.452305; -2.642104; 10.245231; 1.549522
5.478000; 99.810201; 102.445938; -2.635738; 10.244594; 1.548379
5.479000; 99.810201; 102.439500; -2.629299; 10.243950; 1.547275
5.480000; 99.810201; 102.433013; -2.622812; 10.243301; 1.546206
5.481000; 99.810201; 102.426498; -2.616297; 10.242650; 1.545171
5.482000; 99.810201; 102.419973; -2.609772; 10.241997; 1.544166
5.483000; 99.810201; 102.413456; -2.603255; 10.241346; 1.543191
5.484000; 99.810201; 102.406960; -2.596760; 10.240696; 1.542244
5.485000; 99.810201; 102.400501; -2.590300; 10.240050; 1.541323
5.486000; 99.810201; 102.394088; -2.583887; 10.239409; 1.540427
5.487000; 99.810201; 102.387734; -2.577533; 10.238773; 1.539554
5.488000; 99.810201; 102.381447; -2.571246; 10.238145; 1.538703
5.489000; 99.810201; 102.375235; -2.565035; 10.237524; 1.537873
5.490000; 99.810201; 102.369107; -2.558906; 10.236911; 1.537064
5.491000; 99.810201; 102.363067; -2.552866; 10.236307; 1.536275
5.492000; 99.810201; 102.357122; -2.546921; 10.235712; 1.535504
5.493000; 99.810201; 102.351276; -2.541075; 10.235128; 1.534751
5.494000; 99.810201; 102.345532; -2.535331; 10.234553; 1.534016
5.495000; 99.810201; 102.339895; -2.529694; 10.233990; 1.533298
5.496000; 99.810201; 102.334367; -2.524166; 10.233437; 1.532597
5.497000; 99.810201; 102.328950; -2.518749; 10.232895; 1.531912
5.498000; 99.810201; 102.323645; -2.513444; 10.232365; 1.531243
5.499000; 99.810201; 102.318455; -2.508254; 10.231845; 1.530590
5.500000; 99.810201; 102.313379; -2.503178; 10.231338; 1.529953
5.501000; 99.810201; 102.308419; -2.498218; 10.230842; 1.529331
5.502000; 99.810201; 102.303574; -2.493374; 10.230357; 1.528725
5.503000; 99.810201; 102.298846; -2.488645; 10.229885; 1.528134
5.504000; 99.810201; 102.294232; -2.484031; 10.229423; 1.527558
5.505000; 99.810201; 102.289733; -2.479532; 10.228973; 1.526997
5.506000; 99.810201; 102.285348; -2.475147; 10.228535; 1.526452
5.507000; 99.810201; 102.281076; -2.470876; 10.228108; 1.525921
5.508000; 99.810201; 102.276917; -2.466716; 10.227692; 1.525407
5.509000; 99.810201; 102.272868; -2.462667; 10.227287; 1.524907
5.510000; 99.810201; 102.268929; -2.458728; 10.226893; 1.524424
5.511000; 99.810201; 102.265097; -2.454897; 10.226510; 1.523956
5.512000; 99.810201; 102.261373; -2.451172; 10.226137; 1.523504
5.513000; 99.810201; 102.257752; -2.447552; 10.225775; 1.523067
5.514000; 99.810201; 102.254235; -2.444034; 10.225423; 1.522648
5.515000; 99.810201; 102.250819; -2.440618; 10.225082; 1.522244
5.516000; 99.810201; 102.247501; -2.437300; 10.224750; 1.521857
5.517000; 99.810201; 102.244280; -2.434080; 10.224428; 1.521487
5.518000; 99.810201; 102.241154; -2.430954; 10.224115; 1.521134
5.519000; 99.810201; 102.238120; -2.427920; 10.223812; 1.520799
5.520000; 99.810201; 102.235176; -2.424976; 10.223518; 1.520481
5.521000; 99.810201; 102.232320; -2.422119; 10.223232; 1.520181
5.522000; 99.810201; 102.229548; -2.419347; 10.222955; 1.519899
5.523000; 99.810201; 102.226858; -2.416657; 10.222686; 1.519636
5.524000; 99.810201; 102.224247; -2.414046; 10.222425; 1.519392
5.525000; 99.810201; 102.221712; -2.411511; 10.222171; 1.519167
5.526000; 99.810201; 102.219250; -2.409049; 10.221925; 1.518961
5.527000; 99.810201; 102.216857; -2.406656; 10.221686; 1.518776
5.528000; 99.810201; 102.214530; -2.404330; 10.221453; 1.518611
5.529000; 99.810201; 102.212266; -2.402066; 10.221227; 1.518466
5.530000; 99.810201; 102.210061; -2.399860; 10.221006; 1.518343
5.531000; 99.810201; 102.207910; -2.397710; 10.220791; 1.518241
5.532000; 99.810201; 102.205810; -2.395609; 10.220581; 1.518161
5.533000; 99.810201; 102.203756; -2.393555; 10.220376; 1.518104
5.534000; 99.810201; 102.201743; -2.391543; 10.220174; 1.517308
5.535000; 99.793884; 102.199898; -2.406014; 10.219990; 1.517294
5.536000; 99.793884; 102.198085; -2.404201; 10.219808; 1.517303
5.537000; 99.793884; 102.196300; -2.402416; 10.219630; 1.517337
5.538000; 99.793884; 102.194536; -2.400652; 10.219454; 1.517397
5.539000; 99.793884; 102.192788; -2.398905; 10.219279; 1.517482
5.540000; 99.777567; 102.191218; -2.413651; 10.219122; 1.516827
5.541000; 99.777567; 102.189820; -2.412253; 10.218982; 1.516955
5.542000; 99.777567; 102.188424; -2.410857; 10.218842; 1.517111
5.543000; 99.777567; 102.187023; -2.409456; 10.218702; 1.517295
5.544000; 99.777567; 102.185609; -2.408042; 10.218561; 1.517508
5.545000; 99.777567; 102.184175; -2.406608; 10.218418; 1.517751
5.546000; 99.777567; 102.182713; -2.405146; 10.218271; 1.518025
5.547000; 99.777567; 102.181213; -2.403647; 10.218121; 1.518330
5.548000; 99.777567; 102.179668; -2.402101; 10.217967; 1.518668
5.549000; 99.777567; 102.178067; -2.400500; 10.217807; 1.519038
5.550000; 99.777567; 102.176401; -2.398834; 10.217640; 1.519443
5.551000; 99.777567; 102.174659; -2.397092; 10.217466; 1.519883
5.552000; 99.777567; 102.172830; -2.395263; 10.217283; 1.520358
5.553000; 99.777567; 102.170904; -2.393337; 10.217090; 1.520871
5.554000; 99.777567; 102.168869; -2.391302; 10.216887; 1.521422
5.555000; 99.777567; 102.166712; -2.389145; 10.216671; 1.522011
5.556000; 99.793883; 102.164579; -2.370696; 10.216458; 1.523398
5.557000; 99.793883; 102.162397; -2.368515; 10.216240; 1.524061
5.558000; 99.793883; 102.160051; -2.366168; 10.216005; 1.524767
5.559000; 99.793883; 102.157525; -2.363642; 10.215752; 1.525517
5.560000; 99.793883; 102.154806; -2.360923; 10.215481; 1.526312
5.561000; 99.793883; 102.151878; -2.357995; 10.215188; 1.527153
5.562000; 99.793883; 102.148726; -2.354843; 10.214873; 1.528041
5.563000; 99.793883; 102.145334; -2.351451; 10.214533; 1.528979
5.564000; 99.793883; 102.141686; -2.347803; 10.214169; 1.529966
5.565000; 99.793883; 102.137764; -2.343881; 10.213776; 1.531005
5.566000; 99.793883; 102.133551; -2.339669; 10.213355; 1.532097
5.567000; 99.793883; 102.129030; -2.335147; 10.212903; 1.533243
5.568000; 99.793883; 102.124182; -2.330300; 10.212418; 1.534445
5.569000; 99.793883; 102.118989; -2.325106; 10.211899; 1.535704
5.570000; 99.793883; 102.113432; -2.319549; 10.211343; 1.537021
5.571000; 99.793883; 102.107490; -2.313608; 10.210749; 1.538398
5.572000; 99.793883; 102.101146; -2.307263; 10.210115; 1.539836
5.573000; 99.793883; 102.094379; -2.300496; 10.209438; 1.541337
5.574000; 99.793883; 102.087168; -2.293286; 10.208717; 1.542902
5.575000; 99.793883; 102.079495; -2.285612; 10.207950; 1.544532
5.576000; 99.793883; 102.071338; -2.277456; 10.207134; 1.546229
5.577000; 99.793883; 102.062678; -2.268795; 10.206268; 1.547993
5.578000; 99.793883; 102.053494; -2.259611; 10.205349; 1.549827
5.579000; 99.793883; 102.043766; -2.249883; 10.204377; 1.551732
5.580000; 99.793883; 102.033475; -2.239592; 10.203347; 1.553708
5.581000; 99.793883; 102.022601; -2.228718; 10.202260; 1.555756
5.582000; 99.793883; 102.011125; -2.217242; 10.201112; 1.557879
5.583000; 99.793883; 101.999028; -2.205146; 10.199903; 1.560076
5.584000; 99.793883; 101.986294; -2.192411; 10.198629; 1.562348
5.585000; 99.793883; 101.972905; -2.179022; 10.197290; 1.564696
5.586000; 99.793883; 101.958845; -2.164962; 10.195884; 1.567120
5.587000; 99.793883; 101.944099; -2.150216; 10.194410; 1.569622
5.588000; 99.793883; 101.928654; -2.134771; 10.192865; 1.572200
5.589000; 99.793883; 101.912497; -2.118614; 10.191250; 1.574856
5.590000; 99.793883; 101.895618; -2.101736; 10.189562; 1.577589
5.591000; 99.793883; 101.878009; -2.084126; 10.187801; 1.580398
5.592000; 99.793883; 101.859662; -2.065779; 10.185966; 1.583284
5.593000; 99.793883; 101.840572; -2.046689; 10.184057; 1.586245
5.594000; 99.793883; 101.820738; -2.026855; 10.182074; 1.589280
5.595000; 99.793883; 101.800159; -2.006277; 10.180016; 1.592388
5.596000; 99.793883; 101.778840; -1.984957; 10.177884; 1.595567
5.597000; 99.810199; 101.756798; -1.946599; 10.175680; 1.599577
5.598000; 99.810199; 101.734101; -1.923902; 10.173410; 1.602889
5.599000; 99.810199; 101.710690; -1.900491; 10.171069; 1.606266
5.600000; 99.810199; 101.686581; -1.876382; 10.168658; 1.609704
5.601000; 99.810199; 101.661794; -1.851595; 10.166179; 1.613200
5.602000; 99.810199; 101.636352; -1.826153; 10.163635; 1.616751
5.603000; 99.810199; 101.610284; -1.800084; 10.161028; 1.620351
5.604000; 99.810199; 101.583621; -1.773421; 10.158362; 1.623996
5.605000; 99.810199; 101.556399; -1.746200; 10.155640; 1.627681
5.606000; 99.810199; 101.528661; -1.718462; 10.152866; 1.631402
5.607000; 99.810199; 101.500451; -1.690252; 10.150045; 1.635151
5.608000; 99.810199; 101.471819; -1.661620; 10.147182; 1.638922
5.609000; 99.810199; 101.442820; -1.632621; 10.144282; 1.642710
5.610000; 99.810199; 101.413514; -1.603314; 10.141351; 1.646506
5.611000; 99.810199; 101.383963; -1.573764; 10.138396; 1.650303
5.612000; 99.810199; 101.354237; -1.544038; 10.135424; 1.654093
5.613000; 99.810199; 101.324408; -1.514209; 10.132441; 1.657867
5.614000; 99.810199; 101.294553; -1.484354; 10.129455; 1.661618
5.615000; 99.810199; 101.264753; -1.454553; 10.126475; 1.665334
5.616000; 99.810199; 101.235090; -1.424891; 10.123509; 1.669008
5.617000; 99.810199; 101.205654; -1.395455; 10.120565; 1.672630
5.618000; 99.810199; 101.176535; -1.366335; 10.117653; 1.676189
5.619000; 99.810199; 101.147824; -1.337625; 10.114782; 1.679676
5.620000; 99.810199; 101.119618; -1.309418; 10.111962; 1.683080
5.621000; 99.810199; 101.092011; -1.281812; 10.109201; 1.686390
5.622000; 99.810199; 101.065102; -1.254902; 10.106510; 1.689598
5.623000; 99.810199; 101.038986; -1.228787; 10.103899; 1.692691
5.624000; 99.810199; 101.013762; -1.203563; 10.101376; 1.695661
5.625000; 99.810199; 100.989524; -1.179325; 10.098952; 1.698496
5.626000; 99.810199; 100.966366; -1.156167; 10.096637; 1.701188
5.627000; 99.810199; 100.944380; -1.134181; 10.094438; 1.703726
5.628000; 99.810199; 100.923653; -1.113454; 10.092365; 1.706102
5.629000; 99.826516; 100.904347; -1.077831; 10.090435; 1.709065
5.630000; 99.826516; 100.886484; -1.059968; 10.088648; 1.711086
5.631000; 99.826516; 100.870120; -1.043604; 10.087012; 1.712920
5.632000; 99.826516; 100.855321; -1.028806; 10.085532; 1.714560
5.633000; 99.826516; 100.842151; -1.015635; 10.084215; 1.715999
5.634000; 99.826516; 100.830661; -1.004146; 10.083066; 1.717231
5.635000; 99.826516; 100.820901; -0.994385; 10.082090; 1.718253
5.636000; 99.826516; 100.812906; -0.986390; 10.081291; 1.719059
5.637000; 99.826516; 100.806708; -0.980192; 10.080671; 1.719647
5.638000; 99.826516; 100.802328; -0.975812; 10.080233; 1.720015
5.639000; 99.826516; 100.799777; -0.973261; 10.079978; 1.720160
5.640000; 99.826516; 100.799058; -0.972543; 10.079906; 1.720084
5.641000; 99.826516; 100.800166; -0.973650; 10.080017; 1.719786
5.642000; 99.826516; 100.803085; -0.976569; 10.080308; 1.719267
5.643000; 99.826516; 100.807789; -0.981273; 10.080779; 1.718531
5.644000; 99.826516; 100.814247; -0.987732; 10.081425; 1.717580
5.645000; 99.826516; 100.822417; -0.995901; 10.082242; 1.716419
5.646000; 99.826516; 100.832249; -1.005733; 10.083225; 1.715053
5.647000; 99.826516; 100.843685; -1.017169; 10.084369; 1.713486
5.648000; 99.826516; 100.856662; -1.030146; 10.085666; 1.711726
5.649000; 99.826516; 100.871109; -1.044593; 10.087111; 1.709780
5.650000; 99.826516; 100.886948; -1.060432; 10.088695; 1.707656
5.651000; 99.826516; 100.904098; -1.077582; 10.090410; 1.705361
5.652000; 99.826516; 100.922472; -1.095956; 10.092247; 1.702905
5.653000; 99.826516; 100.941980; -1.115464; 10.094198; 1.700297
5.654000; 99.826516; 100.962529; -1.136013; 10.096253; 1.697547
5.655000; 99.826516; 100.984022; -1.157506; 10.098402; 1.694663
5.656000; 99.826516; 101.006362; -1.179846; 10.100636; 1.691657
5.657000; 99.826516; 101.029450; -1.202935; 10.102945; 1.688539
5.658000; 99.826516; 101.053188; -1.226673; 10.105319; 1.685319
5.659000; 99.826516; 101.077478; -1.250962; 10.107748; 1.682007
5.660000; 99.826516; 101.102220; -1.275705; 10.110222; 1.678614
5.661000; 99.826516; 101.127321; -1.300805; 10.112732; 1.675149
5.662000; 99.826516; 101.152685; -1.326169; 10.115268; 1.671624
5.663000; 99.826516; 101.178221; -1.351705; 10.117822; 1.668047
5.664000; 99.826516; 101.203841; -1.377326; 10.120384; 1.664428
5.665000; 99.826516; 101.229461; -1.402945; 10.122946; 1.660778
5.666000; 99.826516; 101.254998; -1.428482; 10.125500; 1.657104
5.667000; 99.826516; 101.280375; -1.453859; 10.128037; 1.653415
5.668000; 99.826516; 101.305519; -1.479003; 10.130552; 1.649721
5.669000; 99.826516; 101.330362; -1.503846; 10.133036; 1.646027
5.670000; 99.826516; 101.354839; -1.528323; 10.135484; 1.642344
5.671000; 99.826516; 101.378891; -1.552375; 10.137889; 1.638676
5.672000; 99.826516; 101.402462; -1.575946; 10.140246; 1.635031
5.673000; 99.826516; 101.425503; -1.598987; 10.142550; 1.631415
5.674000; 99.826516; 101.447968; -1.621452; 10.144797; 1.627835
5.675000; 99.826516; 101.469816; -1.643301; 10.146982; 1.624294
5.676000; 99.826516; 101.491011; -1.664496; 10.149101; 1.620799
5.677000; 99.826516; 101.511521; -1.685005; 10.151152; 1.617353
5.678000; 99.826516; 101.531317; -1.704801; 10.153132; 1.613961
5.679000; 99.826516; 101.550377; -1.723861; 10.155038; 1.610627
5.680000; 99.826516; 101.568680; -1.742164; 10.156868; 1.607352
5.681000; 99.826516; 101.586211; -1.759695; 10.158621; 1.604142
5.682000; 99.826516; 101.602957; -1.776442; 10.160296; 1.600997
5.683000; 99.826516; 101.618910; -1.792394; 10.161891; 1.597921
5.684000; 99.826516; 101.634064; -1.807548; 10.163406; 1.594915
5.685000; 99.826516; 101.648416; -1.821900; 10.164842; 1.591980
5.686000; 99.826516; 101.661966; -1.835450; 10.166197; 1.589118
5.687000; 99.826516; 101.674716; -1.848201; 10.167472; 1.586329
5.688000; 99.810200; 101.686790; -1.876590; 10.168679; 1.582850
5.689000; 99.826517; 101.698297; -1.871780; 10.169830; 1.580962
5.690000; 99.826517; 101.709061; -1.882544; 10.170906; 1.578387
5.691000; 99.826517; 101.719062; -1.892545; 10.171906; 1.575886
5.692000; 99.826517; 101.728312; -1.901795; 10.172831; 1.573460
5.693000; 99.826517; 101.736826; -1.910309; 10.173683; 1.571109
5.694000; 99.826517; 101.744619; -1.918102; 10.174462; 1.568831
5.695000; 99.826517; 101.751708; -1.925191; 10.175171; 1.566627
5.696000; 99.826517; 101.758109; -1.931592; 10.175811; 1.564495
5.697000; 99.826517; 101.763842; -1.937325; 10.176384; 1.562434
5.698000; 99.810198; 101.769030; -1.958832; 10.176903; 1.559679
5.699000; 99.810198; 101.773982; -1.963784; 10.177398; 1.557743
5.700000; 99.810198; 101.778341; -1.968142; 10.177834; 1.555874
5.701000; 99.810198; 101.782128; -1.971929; 10.178213; 1.554072
5.702000; 99.810198; 101.785365; -1.975166; 10.178536; 1.552335
5.703000; 99.810198; 101.788073; -1.977875; 10.178807; 1.550661
5.704000; 99.810198; 101.790274; -1.980076; 10.179027; 1.549049
5.705000; 99.810198; 101.791991; -1.981793; 10.179199; 1.547498
5.706000; 99.810198; 101.793244; -1.983046; 10.179324; 1.546006
5.707000; 99.826515; 101.794172; -1.967657; 10.179417; 1.545330
5.708000; 99.826515; 101.794788; -1.968272; 10.179479; 1.543944
5.709000; 99.826515; 101.795001; -1.968486; 10.179500; 1.542613
5.710000; 99.826515; 101.794834; -1.968318; 10.179483; 1.541335
5.711000; 99.826515; 101.794306; -1.967791; 10.179431; 1.540108
5.712000; 99.826515; 101.793440; -1.966925; 10.179344; 1.538931
5.713000; 99.826515; 101.792255; -1.965740; 10.179226; 1.537802
5.714000; 99.826515; 101.790771; -1.964256; 10.179077; 1.536720
5.715000; 99.826515; 101.789009; -1.962493; 10.178901; 1.535683
5.716000; 99.826515; 101.786986; -1.960471; 10.178699; 1.534689
5.717000; 99.826515; 101.784723; -1.958207; 10.178472; 1.533737
5.718000; 99.826515; 101.782237; -1.955721; 10.178224; 1.532826
5.719000; 99.826515; 101.779547; -1.953031; 10.177955; 1.531954
5.720000; 99.826515; 101.776670; -1.950155; 10.177667; 1.531119
5.721000; 99.826515; 101.773624; -1.947109; 10.177362; 1.530321
5.722000; 99.826515; 101.770425; -1.943910; 10.177043; 1.529557
5.723000; 99.826515; 101.767091; -1.940575; 10.176709; 1.528827
5.724000; 99.826515; 101.763636; -1.937120; 10.176364; 1.528129
5.725000; 99.826515; 101.760076; -1.933560; 10.176008; 1.527461
5.726000; 99.826515; 101.756427; -1.929911; 10.175643; 1.526823
5.727000; 99.826515; 101.752703; -1.926188; 10.175270; 1.526213
5.728000; 99.826515; 101.748920; -1.922404; 10.174892; 1.525630
5.729000; 99.826515; 101.745090; -1.918574; 10.174509; 1.525073
5.730000; 99.826515; 101.741227; -1.914712; 10.174123; 1.524541
5.731000; 99.826515; 101.737346; -1.910830; 10.173735; 1.524032
5.732000; 99.826515; 101.733458; -1.906943; 10.173346; 1.523546
5.733000; 99.826515; 101.729577; -1.903062; 10.172958; 1.523081
5.734000; 99.826515; 101.725715; -1.899199; 10.172571; 1.522636
5.735000; 99.826515; 101.721883; -1.895368; 10.172188; 1.522210
5.736000; 99.826515; 101.718095; -1.891579; 10.171809; 1.521803
5.737000; 99.826515; 101.714360; -1.887845; 10.171436; 1.521413
5.738000; 99.826515; 101.710691; -1.884176; 10.171069; 1.521040
5.739000; 99.826515; 101.707099; -1.880583; 10.170710; 1.520681
5.740000; 99.826515; 101.703593; -1.877078; 10.170359; 1.520338
5.741000; 99.826515; 101.700185; -1.873670; 10.170019; 1.520008
5.742000; 99.826515; 101.696885; -1.870370; 10.169689; 1.519691
5.743000; 99.826515; 101.693704; -1.867188; 10.169370; 1.519386
5.744000; 99.826515; 101.690650; -1.864135; 10.169065; 1.519093
5.745000; 99.826515; 101.687735; -1.861220; 10.168774; 1.518810
5.746000; 99.826515; 101.684967; -1.858452; 10.168497; 1.518536
5.747000; 99.826515; 101.682357; -1.855841; 10.168236; 1.518272
5.748000; 99.826515; 101.679913; -1.853397; 10.167991; 1.518016
5.749000; 99.826515; 101.677645; -1.851129; 10.167764; 1.517768
5.750000; 99.826515; 101.675562; -1.849046; 10.167556; 1.517527
5.751000; 99.826515; 101.673673; -1.847158; 10.167367; 1.517292
5.752000; 99.842833; 101.672157; -1.829324; 10.167216; 1.517819
5.753000; 99.842833; 101.671010; -1.828177; 10.167101; 1.517585
5.754000; 99.842833; 101.670078; -1.827244; 10.167008; 1.517356
5.755000; 99.842833; 101.669370; -1.826537; 10.166937; 1.517131
5.756000; 99.842833; 101.668896; -1.826062; 10.166890; 1.516909
5.757000; 99.842833; 101.668664; -1.825830; 10.166866; 1.516691
5.758000; 99.842833; 101.668683; -1.825850; 10.166868; 1.516475
5.759000; 99.842833; 101.668962; -1.826129; 10.166896; 1.516261
5.760000; 99.842833; 101.669510; -1.826677; 10.166951; 1.516048
5.761000; 99.842833; 101.670336; -1.827503; 10.167034; 1.515837
5.762000; 99.842833; 101.671448; -1.828615; 10.167145; 1.515627
5.763000; 99.826516; 101.673060; -1.846544; 10.167306; 1.514648
5.764000; 99.826516; 101.675059; -1.848543; 10.167506; 1.514429
5.765000; 99.826516; 101.677377; -1.850861; 10.167738; 1.514209
5.766000; 99.826516; 101.680023; -1.853507; 10.168002; 1.513987
5.767000; 99.826516; 101.683006; -1.856490; 10.168301; 1.513765
5.768000; 99.826516; 101.686335; -1.859819; 10.168633; 1.513540
5.769000; 99.826516; 101.690019; -1.863503; 10.169002; 1.513314
5.770000; 99.826516; 101.694067; -1.867550; 10.169407; 1.513084
5.771000; 99.826516; 101.698487; -1.871971; 10.169849; 1.512853
