#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    9830  -11259.838229       0.063953     191.859965  -11067.978264       0.152055      1.999275     -0.026967     -0.002790      0.151759    -10.202075      0.026967      0.002790
    9840  -11259.347617       0.063790     191.369565  -11067.978052       0.152060      2.005738     -0.027135     -0.003198      0.151763    -10.196538      0.027135      0.003198
    9850  -11259.154001       0.063629     190.887715  -11068.266286       0.152063      2.012187     -0.027301     -0.003610      0.151761    -10.190987      0.027301      0.003610
    9860  -11258.889844       0.063541     190.623647  -11068.266197       0.152063      2.018623     -0.027466     -0.004027      0.151755    -10.185423      0.027466      0.004027
    9870  -11259.521728       0.063607     190.821167  -11068.700561       0.152060      2.025042     -0.027630     -0.004448      0.151744    -10.179842      0.027630      0.004448
    9880  -11259.900315       0.063733     191.199518  -11068.700798       0.152055      2.031445     -0.027793     -0.004873      0.151727    -10.174245      0.027793      0.004873
    9890  -11261.338374       0.063847     191.541257  -11069.797116       0.152047      2.037833     -0.027953     -0.005300      0.151707    -10.168633      0.027953      0.005300
    9900  -11261.286915       0.063830     191.489887  -11069.797028       0.152037      2.044207     -0.028112     -0.005730      0.151681    -10.163007      0.028112      0.005730
    9910  -11261.234613       0.063769     191.306239  -11069.928374       0.152024      2.050571     -0.028267     -0.006162      0.151651    -10.157371      0.028267      0.006162
    9920  -11261.235913       0.063769     191.307725  -11069.928188       0.152008      2.056926     -0.028418     -0.006595      0.151616    -10.151726      0.028417      0.006595
    9930  -11261.777441       0.063984     191.952859  -11069.824583       0.151990      2.063274     -0.028564     -0.007030      0.151577    -10.146074      0.028564      0.007030
    9940  -11262.751741       0.064309     192.926771  -11069.824970       0.151969      2.069617     -0.028707     -0.007466      0.151534    -10.140417      0.028707      0.007466
    9950  -11264.887176       0.064599     193.795989  -11071.091187       0.151946      2.075954     -0.028848     -0.007903      0.151488    -10.134754      0.028848      0.007903
    9960  -11265.034478       0.064648     193.943250  -11071.091228       0.151920      2.082284     -0.028987     -0.008341      0.151437    -10.129084      0.028987      0.008341
    9970  -11264.795126       0.064511     193.532544  -11071.262582       0.151892      2.088606     -0.029125     -0.008780      0.151384    -10.123406      0.029125      0.008780
    9980  -11264.197315       0.064312     192.935109  -11071.262206       0.151862      2.094917     -0.029263     -0.009220      0.151328    -10.117717      0.029263      0.009220
    9990  -11266.124243       0.064313     192.939550  -11073.184693       0.151830      2.101216     -0.029402     -0.009661      0.151270    -10.112016      0.029401      0.009661
   10000  -11266.763741       0.064526     193.578854  -11073.184887       0.151796      2.107505     -0.029540     -0.010103      0.151211    -10.106305      0.029540      0.010103
   10010  -11269.823184       0.064923     194.769723  -11075.053460       0.151761      2.113784     -0.029678     -0.010548      0.151149    -10.100584      0.029678      0.010548
   10020  -11271.158709       0.065368     196.105123  -11075.053585       0.151725      2.120056     -0.029815     -0.010997      0.151087    -10.094856      0.029815      0.010997
   10030  -11273.076190       0.065829     197.487094  -11075.589096       0.151686      2.126323     -0.029950     -0.011450      0.151023    -10.089123      0.029950      0.011450
   10040  -11274.372641       0.066261     198.783411  -11075.589230       0.151647      2.132587     -0.030084     -0.011908      0.150960    -10.083387      0.030084      0.011908
   10050  -11276.899946       0.066677     200.031271  -11076.868675       0.151606      2.138849     -0.030216     -0.012371      0.150895    -10.077649      0.030216      0.012371
   10060  -11277.818861       0.066983     200.950182  -11076.868680       0.151564      2.145109     -0.030345     -0.012839      0.150832    -10.071909      0.030345      0.012839
   10070  -11279.218252       0.067247     201.739517  -11077.478734       0.151522      2.151366     -0.030471     -0.013311      0.150769    -10.066166      0.030471      0.013311
   10080  -11279.967007       0.067496     202.488288  -11077.478718       0.151478      2.157619     -0.030595     -0.013786      0.150707    -10.060419      0.030595      0.013786
   10090  -11282.936168       0.067812     203.435620  -11079.500548       0.151435      2.163865     -0.030717     -0.014264      0.150647    -10.054665      0.030717      0.014264
   10100  -11283.876229       0.068125     204.375435  -11079.500794       0.151392      2.170103     -0.030835     -0.014741      0.150588    -10.048903      0.030835      0.014741
   10110  -11285.793980       0.068401     205.202058  -11080.591922       0.151349      2.176331     -0.030951     -0.015218      0.150533    -10.043131      0.030951      0.015218
   10120  -11286.174014       0.068527     205.582091  -11080.591923       0.151307      2.182551     -0.031063     -0.015695      0.150480    -10.037351      0.031063      0.015695
   10130  -11287.953212       0.068595     205.784167  -11082.169045       0.151266      2.188763     -0.031171     -0.016170      0.150430    -10.031563      0.031171      0.016170
   10140  -11288.101447       0.068644     205.932414  -11082.169032       0.151226      2.194970     -0.031276     -0.016646      0.150383    -10.025770      0.031276      0.016646
   10150  -11290.287187       0.068789     206.366794  -11083.920393       0.151187      2.201175     -0.031375     -0.017122      0.150340    -10.019975      0.031375      0.017122
   10160  -11290.786162       0.068955     206.865612  -11083.920550       0.151149      2.207382     -0.031468     -0.017598      0.150300    -10.014182      0.031468      0.017598
   10170  -11291.938800       0.069143     207.428008  -11084.510791       0.151112      2.213595     -0.031554     -0.018077      0.150265    -10.008395      0.031554      0.018077
   10180  -11292.273429       0.069254     207.762491  -11084.510938       0.151077      2.219816     -0.031633     -0.018557      0.150233    -10.002616      0.031633      0.018557
   10190  -11293.423956       0.069292     207.875929  -11085.548027       0.151043      2.226045     -0.031703     -0.019039      0.150205     -9.996845      0.031703      0.019039
   10200  -11293.349334       0.069267     207.801351  -11085.547983       0.151011      2.232283     -0.031765     -0.019522      0.150182     -9.991083      0.031765      0.019522
   10210  -11293.383030       0.069281     207.844093  -11085.538937       0.150980      2.238528     -0.031817     -0.020006      0.150164     -9.985328      0.031817      0.020006
   10220  -11293.533416       0.069332     207.994559  -11085.538857       0.150952      2.244780     -0.031859     -0.020490      0.150150     -9.979580      0.031859      0.020490
   10230  -11294.985853       0.069512     208.535740  -11086.450113       0.150926      2.251035     -0.031892     -0.020974      0.150141     -9.973835      0.031892      0.020974
   10240  -11295.758696       0.069769     209.308375  -11086.450321       0.150903      2.257293     -0.031915     -0.021456      0.150138     -9.968093      0.031915      0.021456
   10250  -11297.716414       0.070066     210.198156  -11087.518257       0.150883      2.263553     -0.031928     -0.021938      0.150139     -9.962353      0.031928      0.021938
   10260  -11298.626949       0.070370     211.108696  -11087.518253       0.150865      2.269815     -0.031932     -0.022420      0.150145     -9.956615      0.031932      0.022420
   10270  -11301.514522       0.070711     212.132158  -11089.382364       0.150850      2.276082     -0.031929     -0.022901      0.150156     -9.950882      0.031928      0.022901
   10280  -11302.263033       0.070960     212.880474  -11089.382558       0.150838      2.282356     -0.031917     -0.023384      0.150171     -9.945156      0.031917      0.023384
   10290  -11302.830414       0.071082     213.246213  -11089.584201       0.150829      2.288639     -0.031898     -0.023868      0.150191     -9.939439      0.031898      0.023868
   10300  -11302.686938       0.071034     213.102933  -11089.584005       0.150823      2.294934     -0.031873     -0.024354      0.150215     -9.933734      0.031873      0.024354
   10310  -11302.801237       0.070942     212.824831  -11089.976406       0.150819      2.301243     -0.031840     -0.024841      0.150243     -9.928043      0.031840      0.024841
   10320  -11302.542241       0.070855     212.565773  -11089.976468       0.150817      2.307565     -0.031800     -0.025330      0.150275     -9.922365      0.031800      0.025330
   10330  -11302.765912       0.070797     212.391986  -11090.373925       0.150819      2.313902     -0.031754     -0.025819      0.150310     -9.916702      0.031753      0.025819
   10340  -11302.438381       0.070688     212.064496  -11090.373885       0.150822      2.320252     -0.031701     -0.026308      0.150348     -9.911052      0.031701      0.026308
   10350  -11302.441030       0.070586     211.756906  -11090.684125       0.150829      2.326610     -0.031641     -0.026795      0.150390     -9.905410      0.031641      0.026795
   10360  -11302.322609       0.070546     211.638667  -11090.683942       0.150838      2.332973     -0.031576     -0.027280      0.150435     -9.899773      0.031576      0.027280
   10370  -11303.332613       0.070677     212.029935  -11091.302678       0.150850      2.339337     -0.031503     -0.027764      0.150483     -9.894137      0.031503      0.027764
   10380  -11303.898267       0.070865     212.595215  -11091.303052       0.150865      2.345700     -0.031423     -0.028245      0.150534     -9.888500      0.031423      0.028245
   10390  -11305.233768       0.070957     212.869950  -11092.363818       0.150882      2.352061     -0.031335     -0.028724      0.150586     -9.882861      0.031335      0.028724
   10400  -11304.789512       0.070809     212.425927  -11092.363585       0.150902      2.358423     -0.031240     -0.029202      0.150641     -9.877223      0.031240      0.029202
   10410  -11305.035157       0.070551     211.651617  -11093.383541       0.150925      2.364789     -0.031136     -0.029678      0.150697     -9.871589      0.031136      0.029678
   10420  -11304.513261       0.070377     211.129966  -11093.383295       0.150950      2.371162     -0.031024     -0.030152      0.150754     -9.865962      0.031024      0.030152
   10430  -11305.647718       0.070443     211.329977  -11094.317742       0.150976      2.377546     -0.030905     -0.030626      0.150811     -9.860346      0.030905      0.030626
   10440  -11306.243617       0.070642     211.925682  -11094.317935       0.151005      2.383943     -0.030780     -0.031099      0.150867     -9.854743      0.030780      0.031099
   10450  -11306.985408       0.070905     212.715400  -11094.270009       0.151035      2.390353     -0.030651     -0.031574      0.150923     -9.849153      0.030651      0.031574
   10460  -11307.818776       0.071183     213.548747  -11094.270029       0.151066      2.396776     -0.030521     -0.032051      0.150978     -9.843576      0.030521      0.032051
   10470  -11308.155520       0.071467     214.402108  -11093.753412       0.151099      2.403211     -0.030391     -0.032531      0.151031     -9.838011      0.030391      0.032531
   10480  -11308.576878       0.071608     214.823211  -11093.753667       0.151133      2.409653     -0.030261     -0.033014      0.151083     -9.832453      0.030261      0.033014
   10490  -11308.687691       0.071503     214.510413  -11094.177278       0.151168      2.416098     -0.030131     -0.033502      0.151134     -9.826898      0.030131      0.033502
   10500  -11307.448082       0.071090     213.271088  -11094.176994       0.151204      2.422543     -0.029998     -0.033993      0.151183     -9.821343      0.029998      0.033993
   10510  -11304.600838       0.070528     211.585243  -11093.015595       0.151241      2.428986     -0.029863     -0.034488      0.151230     -9.815786      0.029863      0.034488
   10520  -11303.062747       0.070016     210.047405  -11093.015342       0.151278      2.435427     -0.029726     -0.034986      0.151275     -9.810227      0.029726      0.034986
   10530  -11300.555650       0.069684     209.051521  -11091.504129       0.151316      2.441868     -0.029584     -0.035489      0.151317     -9.804668      0.029584      0.035489
   10540  -11299.927743       0.069474     208.423487  -11091.504256       0.151354      2.448312     -0.029437     -0.035996      0.151357     -9.799112      0.029437      0.035996
   10550  -11299.172047       0.069347     208.041764  -11091.130283       0.151391      2.454762     -0.029286     -0.036508      0.151394     -9.793562      0.029286      0.036508
   10560  -11298.783129       0.069218     207.652779  -11091.130350       0.151427      2.461221     -0.029128     -0.037025      0.151428     -9.788021      0.029128      0.037025
   10570  -11297.129549       0.069076     207.228301  -11089.901248       0.151463      2.467690     -0.028964     -0.037547      0.151458     -9.782490      0.028964      0.037547
   10580  -11296.323150       0.068807     206.421914  -11089.901236       0.151497      2.474171     -0.028793     -0.038072      0.151485     -9.776971      0.028793      0.038072
   10590  -11294.066375       0.068442     205.324662  -11088.741712       0.151529      2.480664     -0.028614     -0.038599      0.151507     -9.771464      0.028614      0.038599
   10600  -11292.960693       0.068073     204.219305  -11088.741388       0.151560      2.487167     -0.028428     -0.039125      0.151525     -9.765967      0.028428      0.039125
   10610  -11293.365152       0.067867     203.602240  -11089.762911       0.151590      2.493678     -0.028235     -0.039648      0.151539     -9.760478      0.028235      0.039648
   10620  -11293.207392       0.067815     203.444230  -11089.763162       0.151617      2.500194     -0.028035     -0.040169      0.151550     -9.754994      0.028035      0.040169
   10630  -11291.665234       0.067802     203.405669  -11088.259565       0.151643      2.506711     -0.027830     -0.040685      0.151556     -9.749511      0.027830      0.040685
   10640  -11291.269737       0.067670     203.010003  -11088.259734       0.151667      2.513225     -0.027620     -0.041197      0.151558     -9.744025      0.027620      0.041197
   10650  -11290.026213       0.067334     202.003089  -11088.023124       0.151689      2.519736     -0.027405     -0.041706      0.151557     -9.738536      0.027405      0.041706
   10660  -11288.166223       0.066714     200.143265  -11088.022957       0.151709      2.526242     -0.027185     -0.042212      0.151552     -9.733042      0.027185      0.042212
   10670  -11285.725540       0.065919     197.757480  -11087.968060       0.151727      2.532746     -0.026961     -0.042717      0.151543     -9.727546      0.026961      0.042717
   10680  -11283.402547       0.065145     195.434965  -11087.967582       0.151744      2.539248     -0.026730     -0.043222      0.151530     -9.722048      0.026730      0.043222
   10690  -11281.082279       0.064684     194.051247  -11087.031032       0.151757      2.545753     -0.026495     -0.043731      0.151514     -9.716553      0.026495      0.043731
   10700  -11280.919902       0.064630     193.888941  -11087.030961       0.151769      2.552262     -0.026255     -0.044243      0.151494     -9.711062      0.026255      0.044243
   10710  -11282.535138       0.065040     195.120523  -11087.414616       0.151777      2.558777     -0.026012     -0.044761      0.151470     -9.705577      0.026012      0.044761
   10720  -11284.757253       0.065781     197.342133  -11087.415120       0.151783      2.565300     -0.025767     -0.045285      0.151442     -9.700100      0.025767      0.045285
   10730  -11286.950118       0.066627     199.879717  -11087.070401       0.151786      2.571827     -0.025520     -0.045815      0.151411     -9.694627      0.025520      0.045815
   10740  -11288.845892       0.067258     201.775184  -11087.070708       0.151786      2.578358     -0.025272     -0.046350      0.151377     -9.689158      0.025272      0.046350
   10750  -11290.796318       0.067555     202.664514  -11088.131804       0.151784      2.584888     -0.025023     -0.046888      0.151341     -9.683688      0.025023      0.046888
   10760  -11290.640218       0.067503     202.508689  -11088.131529       0.151778      2.591414     -0.024774     -0.047429      0.151302     -9.678214      0.024773      0.047429
   10770  -11291.581385       0.067297     201.892113  -11089.689272       0.151770      2.597935     -0.024523     -0.047971      0.151260     -9.672735      0.024523      0.047971
   10780  -11291.000817       0.067104     201.311841  -11089.688976       0.151760      2.604450     -0.024271     -0.048513      0.151218     -9.667250      0.024271      0.048513
   10790  -11292.542504       0.067115     201.343787  -11091.198717       0.151748      2.610960     -0.024018     -0.049054      0.151173     -9.661760      0.024018      0.049054
   10800  -11293.264438       0.067355     202.065503  -11091.198935       0.151733      2.617468     -0.023764     -0.049593      0.151128     -9.656268      0.023764      0.049593
   10810  -11294.702111       0.067755     203.263755  -11091.438356       0.151715      2.623975     -0.023507     -0.050129      0.151082     -9.650775      0.023507      0.050129
   10820  -11295.832613       0.068131     204.393997  -11091.438617       0.151696      2.630484     -0.023247     -0.050662      0.151035     -9.645284      0.023247      0.050662
   10830  -11297.462809       0.068393     205.177953  -11092.284857       0.151674      2.636997     -0.022983     -0.051191      0.150988     -9.639797      0.022983      0.051191
   10840  -11297.841604       0.068519     205.556972  -11092.284632       0.151650      2.643515     -0.022714     -0.051715      0.150940     -9.634315      0.022714      0.051715
   10850  -11298.480496       0.068657     205.971586  -11092.508910       0.151624      2.650036     -0.022439     -0.052235      0.150893     -9.628836      0.022439      0.052235
   10860  -11299.266326       0.068919     206.757336  -11092.508990       0.151596      2.656558     -0.022158     -0.052751      0.150846     -9.623358      0.022158      0.052751
   10870  -11301.626964       0.069310     207.928940  -11093.698024       0.151567      2.663080     -0.021871     -0.053264      0.150800     -9.617880      0.021871      0.053264
   10880  -11302.602637       0.069635     208.904319  -11093.698318       0.151536      2.669599     -0.021577     -0.053774      0.150755     -9.612399      0.021577      0.053774
   10890  -11303.003312       0.069789     209.366307  -11093.637005       0.151505      2.676113     -0.021276     -0.054281      0.150712     -9.606913      0.021276      0.054281
   10900  -11302.998458       0.069787     209.361795  -11093.636663       0.151472      2.682622     -0.020970     -0.054785      0.150671     -9.601422      0.020970      0.054785
   10910  -11303.877754       0.069837     209.509618  -11094.368135       0.151440      2.689127     -0.020657     -0.055287      0.150631     -9.595927      0.020656      0.055287
   10920  -11304.495524       0.070042     210.127238  -11094.368286       0.151406      2.695628     -0.020337     -0.055787      0.150594     -9.590428      0.020337      0.055787
   10930  -11305.355920       0.070360     211.079866  -11094.276054       0.151373      2.702128     -0.020013     -0.056286      0.150560     -9.584928      0.020013      0.056286
   10940  -11305.934095       0.070553     211.657642  -11094.276453       0.151339      2.708631     -0.019683     -0.056783      0.150528     -9.579431      0.019683      0.056783
   10950  -11306.469854       0.070477     211.430030  -11095.039824       0.151304      2.715137     -0.019350     -0.057280      0.150498     -9.573937      0.019350      0.057280
   10960  -11305.356645       0.070106     210.317120  -11095.039525       0.151270      2.721649     -0.019015     -0.057776      0.150471     -9.568449      0.019015      0.057776
   10970  -11304.932554       0.069627     208.880805  -11096.051749       0.151235      2.728166     -0.018678     -0.058271      0.150447     -9.562966      0.018678      0.058271
   10980  -11303.720208       0.069223     207.668705  -11096.051504       0.151201      2.734689     -0.018341     -0.058765      0.150426     -9.557489      0.018341      0.058765
   10990  -11303.670748       0.069071     207.212315  -11096.458433       0.151168      2.741215     -0.018002     -0.059256      0.150408     -9.552015      0.018002      0.059256
   11000  -11304.053628       0.069198     207.595008  -11096.458619       0.151135      2.747743     -0.017663     -0.059744      0.150393     -9.546543      0.017663      0.059744
   11010  -11305.591333       0.069533     208.599052  -11096.992282       0.151104      2.754271     -0.017323     -0.060228      0.150382     -9.541071      0.017323      0.060228
   11020  -11306.639873       0.069882     209.647256  -11096.992616       0.151074      2.760797     -0.016983     -0.060708      0.150374     -9.535597      0.016983      0.060708
   11030  -11306.602962       0.070103     210.309532  -11096.293431       0.151046      2.767319     -0.016640     -0.061183      0.150370     -9.530119      0.016640      0.061183
   11040  -11306.649734       0.070119     210.356442  -11096.293292       0.151019      2.773838     -0.016296     -0.061652      0.150369     -9.524638      0.016296      0.061652
   11050  -11306.327587       0.070026     210.077571  -11096.250016       0.150995      2.780352     -0.015950     -0.062117      0.150372     -9.519152      0.015950      0.062117
   11060  -11306.023205       0.069924     209.773396  -11096.249809       0.150973      2.786863     -0.015601     -0.062576      0.150378     -9.513663      0.015601      0.062576
   11070  -11306.425494       0.069934     209.802497  -11096.622997       0.150953      2.793370     -0.015250     -0.063028      0.150388     -9.508170      0.015250      0.063028
   11080  -11306.694172       0.070024     210.070939  -11096.623232       0.150935      2.799873     -0.014896     -0.063474      0.150401     -9.502673      0.014896      0.063474
   11090  -11306.327392       0.070095     210.283603  -11096.043789       0.150920      2.806374     -0.014539     -0.063912      0.150417     -9.497174      0.014539      0.063912
   11100  -11306.180698       0.070046     210.136966  -11096.043732       0.150907      2.812871     -0.014179     -0.064344      0.150436     -9.491671      0.014179      0.064344
   11110  -11306.221887       0.069932     209.796872  -11096.425014       0.150897      2.819366     -0.013816     -0.064770      0.150458     -9.486166      0.013816      0.064770
   11120  -11305.905860       0.069827     209.480920  -11096.424940       0.150890      2.825858     -0.013449     -0.065189      0.150483     -9.480658      0.013449      0.065189
   11130  -11306.018923       0.069797     209.390285  -11096.628638       0.150885      2.832350     -0.013078     -0.065602      0.150510     -9.475150      0.013078      0.065602
   11140  -11306.143035       0.069838     209.514393  -11096.628642       0.150883      2.838843     -0.012704     -0.066011      0.150540     -9.469643      0.012704      0.066011
   11150  -11307.052399       0.069956     209.869017  -11097.183382       0.150884      2.845337     -0.012325     -0.066414      0.150572     -9.464137      0.012325      0.066414
   11160  -11307.316415       0.070044     210.132687  -11097.183728       0.150888      2.851834     -0.011942     -0.066812      0.150606     -9.458634      0.011942      0.066812
   11170  -11307.526968       0.069938     209.814219  -11097.712749       0.150894      2.858335     -0.011556     -0.067205      0.150641     -9.453135      0.011556      0.067205
   11180  -11306.175951       0.069488     208.463379  -11097.712572       0.150902      2.864840     -0.011167     -0.067594      0.150678     -9.447640      0.011167      0.067594
   11190  -11303.162265       0.068785     206.354731  -11096.807534       0.150913      2.871348     -0.010776     -0.067978      0.150716     -9.442148      0.010776      0.067978
   11200  -11301.096994       0.068097     204.290014  -11096.806980       0.150927      2.877860     -0.010383     -0.068356      0.150755     -9.436660      0.010383      0.068356
   11210  -11300.160770       0.067712     203.135146  -11097.025624       0.150943      2.884376     -0.009987     -0.068727      0.150794     -9.431176      0.009987      0.068727
   11220  -11300.202518       0.067726     203.176735  -11097.025782       0.150961      2.890894     -0.009590     -0.069091      0.150834     -9.425694      0.009590      0.069091
   11230  -11301.719289       0.068060     204.181156  -11097.538133       0.150981      2.897412     -0.009190     -0.069448      0.150875     -9.420212      0.009190      0.069448
   11240  -11302.940173       0.068467     205.401592  -11097.538580       0.151003      2.903930     -0.008789     -0.069797      0.150915     -9.414730      0.008789      0.069797
   11250  -11303.689497       0.068708     206.123849  -11097.565648       0.151027      2.910445     -0.008387     -0.070137      0.150955     -9.409245      0.008387      0.070137
   11260  -11303.592736       0.068676     206.027320  -11097.565416       0.151052      2.916957     -0.007983     -0.070471      0.150995     -9.403757      0.007983      0.070471
   11270  -11302.283532       0.068478     205.434931  -11096.848601       0.151079      2.923467     -0.007577     -0.070796      0.151034     -9.398267      0.007577      0.070796
   11280  -11301.717808       0.068290     204.869457  -11096.848350       0.151107      2.929976     -0.007170     -0.071114      0.151072     -9.392776      0.007170      0.071114
   11290  -11301.191410       0.068247     204.742012  -11096.449398       0.151135      2.936486     -0.006760     -0.071425      0.151109     -9.387286      0.006759      0.071425
   11300  -11301.323052       0.068291     204.873464  -11096.449588       0.151165      2.942999     -0.006347     -0.071730      0.151144     -9.381799      0.006347      0.071730
   11310  -11301.885724       0.068342     205.026074  -11096.859650       0.151194      2.949519     -0.005932     -0.072028      0.151177     -9.376319      0.005932      0.072028
   11320  -11301.795916       0.068312     204.936295  -11096.859620       0.151224      2.956045     -0.005515     -0.072320      0.151208     -9.370845      0.005515      0.072320
   11330  -11301.684670       0.068209     204.627053  -11097.057617       0.151253      2.962578     -0.005095     -0.072606      0.151236     -9.365378      0.005095      0.072606
   11340  -11301.141820       0.068028     204.084273  -11097.057547       0.151283      2.969115     -0.004673     -0.072887      0.151261     -9.359915      0.004673      0.072887
   11350  -11300.982574       0.067809     203.427768  -11097.554806       0.151312      2.975656     -0.004249     -0.073164      0.151284     -9.354456      0.004249      0.073164
   11360  -11300.407105       0.067617     202.852492  -11097.554613       0.151340      2.982196     -0.003825     -0.073436      0.151305     -9.348996      0.003824      0.073436
   11370  -11299.505617       0.067550     202.649238  -11096.856379       0.151368      2.988732     -0.003399     -0.073704      0.151323     -9.343532      0.003399      0.073704
   11380  -11299.579175       0.067574     202.722600  -11096.856575       0.151396      2.995264     -0.002973     -0.073969      0.151338     -9.338064      0.002973      0.073969
   11390  -11298.255360       0.067591     202.772399  -11095.482961       0.151422      3.001789     -0.002547     -0.074230      0.151351     -9.332589      0.002547      0.074230
   11400  -11297.879018       0.067465     202.396019  -11095.482999       0.151448      3.008306     -0.002124     -0.074489      0.151362     -9.327106      0.002124      0.074489
   11410  -11297.690299       0.067209     201.626551  -11096.063748       0.151473      3.014816     -0.001703     -0.074745      0.151370     -9.321616      0.001703      0.074745
   11420  -11296.720988       0.066886     200.657582  -11096.063407       0.151497      3.021320     -0.001285     -0.074999      0.151375     -9.316120      0.001285      0.074999
   11430  -11295.369617       0.066678     200.034611  -11095.335006       0.151519      3.027820     -0.000873     -0.075251      0.151378     -9.310620      0.000873      0.075251
   11440  -11295.353931       0.066673     200.018911  -11095.335019       0.151539      3.034319     -0.000466     -0.075501      0.151378     -9.305119      0.000466      0.075501
   11450  -11295.686964       0.066871     200.612396  -11095.074569       0.151558      3.040817     -0.000065     -0.075749      0.151376     -9.299617      0.000065      0.075749
   11460  -11296.441796       0.067122     201.366905  -11095.074891       0.151574      3.047318      0.000330     -0.075995      0.151371     -9.294118     -0.000330      0.075995
   11470  -11297.595093       0.067276     201.827490  -11095.767603       0.151589      3.053819      0.000721     -0.076237      0.151363     -9.288619     -0.000721      0.076237
   11480  -11297.412482       0.067215     201.644951  -11095.767531       0.151601      3.060321      0.001107     -0.076476      0.151353     -9.283121     -0.001107      0.076476
   11490  -11296.866536       0.067006     201.017126  -11095.849410       0.151611      3.066822      0.001491     -0.076711      0.151340     -9.277622     -0.001491      0.076711
   11500  -11296.177656       0.066776     200.328548  -11095.849108       0.151620      3.073319      0.001872     -0.076940      0.151324     -9.272119     -0.001872      0.076940
   11510  -11295.855627       0.066700     200.099601  -11095.756026       0.151625      3.079810      0.002252     -0.077165      0.151307     -9.266610     -0.002252      0.077165
   11520  -11296.221485       0.066822     200.465384  -11095.756101       0.151629      3.086294      0.002630     -0.077384      0.151287     -9.261094     -0.002630      0.077384
   11530  -11297.687508       0.067127     201.379548  -11096.307960       0.151631      3.092770      0.003007     -0.077597      0.151266     -9.255570     -0.003007      0.077597
   11540  -11298.789140       0.067494     202.480895  -11096.308245       0.151630      3.099237      0.003383     -0.077805      0.151243     -9.250037     -0.003383      0.077805
   11550  -11298.847958       0.067800     203.400404  -11095.447554       0.151628      3.105696      0.003758     -0.078008      0.151218     -9.244496     -0.003758      0.078008
   11560  -11299.119210       0.067891     203.671517  -11095.447693       0.151622      3.112146      0.004133     -0.078205      0.151192     -9.238946     -0.004133      0.078205
   11570  -11298.687412       0.067725     203.176384  -11095.511028       0.151615      3.118590      0.004507     -0.078397      0.151165     -9.233390     -0.004507      0.078397
   11580  -11297.556435       0.067349     202.045730  -11095.510705       0.151605      3.125027      0.004882     -0.078583      0.151137     -9.227827     -0.004882      0.078583
   11590  -11296.437828       0.066953     200.858449  -11095.579379       0.151593      3.131459      0.005258     -0.078765      0.151107     -9.222259     -0.005258      0.078765
   11600  -11295.715071       0.066712     200.135862  -11095.579209       0.151578      3.137887      0.005634     -0.078941      0.151077     -9.216687     -0.005634      0.078941
   11610  -11295.443982       0.066746     200.239215  -11095.204767       0.151561      3.144311      0.006009     -0.079112      0.151046     -9.211111     -0.006009      0.079112
   11620  -11296.159686       0.066985     200.954586  -11095.205100       0.151543      3.150728      0.006384     -0.079277      0.151015     -9.205528     -0.006384      0.079277
   11630  -11294.922044       0.067283     201.849440  -11093.072604       0.151522      3.157138      0.006757     -0.079437      0.150983     -9.199938     -0.006757      0.079437
   11640  -11295.485297       0.067471     202.412586  -11093.072711       0.151500      3.163540      0.007127     -0.079591      0.150951     -9.194340     -0.007127      0.079591
   11650  -11296.679308       0.067533     202.597976  -11094.081333       0.151477      3.169932      0.007495     -0.079739      0.150920     -9.188732     -0.007495      0.079739
   11660  -11296.627143       0.067515     202.545954  -11094.081188       0.151452      3.176314      0.007859     -0.079881      0.150888     -9.183114     -0.007859      0.079881
   11670  -11298.054506       0.067537     202.611337  -11095.443169       0.151426      3.182684      0.008220     -0.080015      0.150858     -9.177484     -0.008220      0.080015
   11680  -11298.191863       0.067583     202.748553  -11095.443311       0.151399      3.189043      0.008575     -0.080142      0.150828     -9.171843     -0.008575      0.080142
   11690  -11299.368009       0.067631     202.894316  -11096.473692       0.151372      3.195390      0.008926     -0.080261      0.150799     -9.166190     -0.008926      0.080261
   11700  -11299.393515       0.067640     202.919886  -11096.473629       0.151345      3.201726      0.009271     -0.080373      0.150772     -9.160526     -0.009271      0.080373
   11710  -11299.341954       0.067661     202.981772  -11096.360182       0.151317      3.208051      0.009610     -0.080479      0.150745     -9.154851     -0.009610      0.080479
   11720  -11299.574186       0.067738     203.213988  -11096.360198       0.151289      3.214364      0.009942     -0.080578      0.150720     -9.149164     -0.009943      0.080578
   11730  -11301.034339       0.067897     203.691492  -11097.342847       0.151261      3.220667      0.010268     -0.080670      0.150697     -9.143467     -0.010268      0.080670
   11740  -11301.633003       0.068097     204.290071  -11097.342931       0.151234      3.226959      0.010586     -0.080756      0.150676     -9.137759     -0.010586      0.080756
   11750  -11301.834490       0.068317     204.951358  -11096.883132       0.151207      3.233242      0.010897     -0.080835      0.150657     -9.132042     -0.010897      0.080835
   11760  -11302.458544       0.068525     205.575265  -11096.883280       0.151180      3.239514      0.011201     -0.080908      0.150641     -9.126314     -0.011201      0.080908
   11770  -11302.550200       0.068684     206.053346  -11096.496854       0.151155      3.245776      0.011498     -0.080975      0.150627     -9.120576     -0.011498      0.080975
   11780  -11302.626316       0.068710     206.129443  -11096.496873       0.151131      3.252026      0.011790     -0.081037      0.150615     -9.114826     -0.011790      0.081037
