dt = 0.000010000000; N = 10; L(σ) = 8.000000 
Temps; Energie(ε); E_cin(ε); E_pot(ε); Temperature(ε/kb); Pression (ε/σ²)
4.984000; 99.744938; 103.896497; -4.151559; 10.389650; 1.617730
4.985000; 99.744938; 103.871895; -4.126957; 10.387190; 1.621235
4.986000; 99.744938; 103.840462; -4.095524; 10.384046; 1.625451
4.987000; 99.744938; 103.801700; -4.056762; 10.380170; 1.630424
4.988000; 99.744938; 103.755082; -4.010144; 10.375508; 1.636201
4.989000; 99.744938; 103.700051; -3.955113; 10.370005; 1.642831
4.990000; 99.744938; 103.636021; -3.891083; 10.363602; 1.650365
4.991000; 99.744938; 103.562379; -3.817441; 10.356238; 1.658856
4.992000; 99.744938; 103.478486; -3.733548; 10.347849; 1.668358
4.993000; 99.744938; 103.383678; -3.638740; 10.338368; 1.678924
4.994000; 99.728620; 103.277402; -3.548781; 10.327740; 1.689847
4.995000; 99.728620; 103.158870; -3.430250; 10.315887; 1.702707
4.996000; 99.728620; 103.027363; -3.298742; 10.302736; 1.716798
4.997000; 99.728620; 102.882194; -3.153574; 10.288219; 1.732173
4.998000; 99.712303; 102.722788; -3.010485; 10.272279; 1.748117
4.999000; 99.712303; 102.548477; -2.836173; 10.254848; 1.766199
5.000000; 99.712303; 102.358647; -2.646343; 10.235865; 1.785698
5.001000; 99.712303; 102.152811; -2.440508; 10.215281; 1.806644
5.002000; 99.712303; 101.930589; -2.218286; 10.193059; 1.829056
5.003000; 99.712303; 101.691738; -1.979435; 10.169174; 1.852939
5.004000; 99.712303; 101.436186; -1.723882; 10.143619; 1.878284
5.005000; 99.712303; 101.164067; -1.451764; 10.116407; 1.905061
5.006000; 99.712303; 100.875763; -1.163459; 10.087576; 1.933217
5.007000; 99.712303; 100.571940; -0.859637; 10.057194; 1.962676
5.008000; 99.712303; 100.253593; -0.541289; 10.025359; 1.993328
5.009000; 99.712303; 99.922080; -0.209777; 9.992208; 2.025035
5.010000; 99.712303; 99.579162; 0.133142; 9.957916; 2.057621
5.011000; 99.712303; 99.227023; 0.485280; 9.922702; 2.090876
5.012000; 99.712303; 98.868297; 0.844006; 9.886830; 2.124547
5.013000; 99.712303; 98.506067; 1.206237; 9.850607; 2.158347
5.014000; 99.712303; 98.143854; 1.568450; 9.814385; 2.191949
5.015000; 99.712303; 97.785592; 1.926712; 9.778559; 2.224992
5.016000; 99.712303; 97.435571; 2.276732; 9.743557; 2.257086
5.017000; 99.712303; 97.098367; 2.613936; 9.709837; 2.287819
5.018000; 99.712304; 96.778742; 2.933561; 9.677874; 2.316762
5.019000; 99.712304; 96.481526; 3.230777; 9.648153; 2.343485
5.020000; 99.712304; 96.211482; 3.500822; 9.621148; 2.367564
5.021000; 99.712304; 95.973152; 3.739151; 9.597315; 2.388597
5.022000; 99.712304; 95.770710; 3.941593; 9.577071; 2.406216
5.023000; 99.695985; 95.608149; 4.087836; 9.560815; 2.419326
5.024000; 99.695985; 95.488254; 4.207731; 9.548825; 2.429196
5.025000; 99.695985; 95.413086; 4.282899; 9.541309; 2.434876
5.026000; 99.695985; 95.383963; 4.312022; 9.538396; 2.436251
5.027000; 99.695985; 95.401273; 4.294712; 9.540127; 2.433288
5.028000; 99.695985; 95.464455; 4.231530; 9.546446; 2.426037
5.029000; 99.695985; 95.572026; 4.123959; 9.557203; 2.414628
5.030000; 99.695985; 95.721643; 3.974342; 9.572164; 2.399268
5.031000; 99.695985; 95.910201; 3.785784; 9.591020; 2.380231
5.032000; 99.695985; 96.133961; 3.562024; 9.613396; 2.357847
5.033000; 99.695985; 96.388691; 3.307294; 9.638869; 2.332490
5.034000; 99.695985; 96.669821; 3.026164; 9.666982; 2.304565
5.035000; 99.695985; 96.972596; 2.723389; 9.697260; 2.274495
5.036000; 99.695985; 97.292227; 2.403757; 9.729223; 2.242708
5.037000; 99.695985; 97.624020; 2.071964; 9.762402; 2.209626
5.038000; 99.695985; 97.963492; 1.732493; 9.796349; 2.175652
5.039000; 99.695985; 98.306461; 1.389523; 9.830646; 2.141166
5.040000; 99.695985; 98.649121; 1.046864; 9.864912; 2.106518
5.041000; 99.695985; 98.988080; 0.707905; 9.898808; 2.072021
5.042000; 99.695985; 99.320392; 0.375592; 9.932039; 2.037952
5.043000; 99.695985; 99.643565; 0.052420; 9.964356; 2.004547
5.044000; 99.695985; 99.955545; -0.259561; 9.995555; 1.972006
5.045000; 99.695985; 100.254705; -0.558720; 10.025470; 1.940491
5.046000; 99.695985; 100.539807; -0.843822; 10.053981; 1.910131
5.047000; 99.712302; 100.810249; -1.097948; 10.081025; 1.881775
5.048000; 99.712302; 101.065209; -1.352908; 10.106521; 1.853975
5.049000; 99.712302; 101.304384; -1.592082; 10.130438; 1.827537
5.050000; 99.712302; 101.527728; -1.815426; 10.152773; 1.802482
5.051000; 99.712302; 101.735395; -2.023093; 10.173539; 1.778813
5.052000; 99.712302; 101.927701; -2.215399; 10.192770; 1.756517
5.053000; 99.712302; 102.105093; -2.392791; 10.210509; 1.735569
5.054000; 99.712302; 102.268120; -2.555818; 10.226812; 1.715933
5.055000; 99.712302; 102.417403; -2.705101; 10.241740; 1.697566
5.056000; 99.712302; 102.553618; -2.841316; 10.255362; 1.680420
5.057000; 99.712302; 102.677473; -2.965171; 10.267747; 1.664440
5.058000; 99.712302; 102.789697; -3.077395; 10.278970; 1.649571
5.059000; 99.728619; 102.891059; -3.162440; 10.289106; 1.636516
5.060000; 99.728619; 102.982329; -3.253710; 10.298233; 1.623693
5.061000; 99.728619; 103.064135; -3.335516; 10.306414; 1.611809
5.062000; 99.728619; 103.137170; -3.408551; 10.313717; 1.600806
5.063000; 99.728619; 103.202097; -3.473478; 10.320210; 1.590629
5.064000; 99.728619; 103.259555; -3.530936; 10.325955; 1.581225
5.065000; 99.728619; 103.310147; -3.581528; 10.331015; 1.572544
5.066000; 99.728619; 103.354448; -3.625829; 10.335445; 1.564535
5.067000; 99.728619; 103.392996; -3.664377; 10.339300; 1.557153
5.068000; 99.728619; 103.426300; -3.697681; 10.342630; 1.550353
5.069000; 99.728619; 103.454832; -3.726213; 10.345483; 1.544094
5.070000; 99.728619; 103.479036; -3.750417; 10.347904; 1.538335
5.071000; 99.728619; 103.499323; -3.770704; 10.349932; 1.533042
5.072000; 99.728619; 103.516075; -3.787456; 10.351608; 1.528178
5.073000; 99.728619; 103.529647; -3.801028; 10.352965; 1.523712
5.074000; 99.728619; 103.540366; -3.811747; 10.354037; 1.519613
5.075000; 99.728619; 103.548535; -3.819916; 10.354853; 1.515855
5.076000; 99.728619; 103.554433; -3.825814; 10.355443; 1.512409
5.077000; 99.712301; 103.558502; -3.846200; 10.355850; 1.508486
5.078000; 99.712301; 103.560829; -3.848527; 10.356083; 1.505590
5.079000; 99.712301; 103.561602; -3.849300; 10.356160; 1.502939
5.080000; 99.712301; 103.561021; -3.848720; 10.356102; 1.500515
5.081000; 99.712301; 103.559273; -3.846971; 10.355927; 1.498299
5.082000; 99.712301; 103.556526; -3.844224; 10.355653; 1.496275
5.083000; 99.712301; 103.552937; -3.840635; 10.355294; 1.494427
5.084000; 99.712301; 103.548648; -3.836347; 10.354865; 1.492741
5.085000; 99.712301; 103.543794; -3.831492; 10.354379; 1.491204
5.086000; 99.728618; 103.538640; -3.810022; 10.353864; 1.490561
5.087000; 99.728618; 103.533253; -3.804635; 10.353325; 1.489278
5.088000; 99.728618; 103.527632; -3.799014; 10.352763; 1.488110
5.089000; 99.728618; 103.521873; -3.793254; 10.352187; 1.487048
5.090000; 99.728618; 103.516062; -3.787444; 10.351606; 1.486082
5.091000; 99.728618; 103.510283; -3.781665; 10.351028; 1.485204
5.092000; 99.728618; 103.504610; -3.775992; 10.350461; 1.484407
5.093000; 99.728618; 103.499114; -3.770496; 10.349911; 1.483684
5.094000; 99.728618; 103.493860; -3.765242; 10.349386; 1.483027
5.095000; 99.728618; 103.488909; -3.760291; 10.348891; 1.482432
5.096000; 99.728618; 103.484319; -3.755701; 10.348432; 1.481893
5.097000; 99.728618; 103.480144; -3.751525; 10.348014; 1.481405
5.098000; 99.728618; 103.476432; -3.747814; 10.347643; 1.480962
5.099000; 99.728618; 103.473234; -3.744616; 10.347323; 1.480562
5.100000; 99.728618; 103.470593; -3.741975; 10.347059; 1.480200
5.101000; 99.728618; 103.468553; -3.739935; 10.346855; 1.479872
5.102000; 99.728618; 103.467154; -3.738536; 10.346715; 1.479577
5.103000; 99.728618; 103.466435; -3.737817; 10.346644; 1.479310
5.104000; 99.728618; 103.466434; -3.737816; 10.346643; 1.479070
5.105000; 99.728618; 103.467185; -3.738567; 10.346719; 1.478854
5.106000; 99.728618; 103.468723; -3.740105; 10.346872; 1.478661
5.107000; 99.728618; 103.471080; -3.742462; 10.347108; 1.478490
5.108000; 99.728618; 103.474286; -3.745668; 10.347429; 1.478340
5.109000; 99.728618; 103.478370; -3.749752; 10.347837; 1.478210
5.110000; 99.728618; 103.483359; -3.754741; 10.348336; 1.478099
5.111000; 99.728618; 103.489277; -3.760659; 10.348928; 1.478010
5.112000; 99.728618; 103.496146; -3.767528; 10.349615; 1.477941
5.113000; 99.728618; 103.503985; -3.775367; 10.350399; 1.477895
5.114000; 99.728618; 103.512811; -3.784193; 10.351281; 1.477874
5.115000; 99.728618; 103.522635; -3.794017; 10.352263; 1.477881
5.116000; 99.728618; 103.533463; -3.804845; 10.353346; 1.477918
5.117000; 99.728618; 103.545297; -3.816679; 10.354530; 1.477990
5.118000; 99.728618; 103.558131; -3.829513; 10.355813; 1.478103
5.119000; 99.728618; 103.571951; -3.843333; 10.357195; 1.478262
5.120000; 99.728618; 103.586733; -3.858115; 10.358673; 1.478476
5.121000; 99.728618; 103.602442; -3.873824; 10.360244; 1.478754
5.122000; 99.728618; 103.619028; -3.890410; 10.361903; 1.479106
5.123000; 99.728618; 103.636425; -3.907807; 10.363642; 1.479546
5.124000; 99.728618; 103.654548; -3.925930; 10.365455; 1.480088
5.125000; 99.728618; 103.673287; -3.944669; 10.367329; 1.480749
5.126000; 99.728618; 103.692506; -3.963888; 10.369251; 1.481551
5.127000; 99.728618; 103.712037; -3.983419; 10.371204; 1.482516
5.128000; 99.728618; 103.731670; -4.003052; 10.373167; 1.483673
5.129000; 99.728618; 103.751154; -4.022535; 10.375115; 1.485054
5.130000; 99.728618; 103.770180; -4.041562; 10.377018; 1.486697
5.131000; 99.728618; 103.788380; -4.059762; 10.378838; 1.488644
5.132000; 99.728618; 103.805310; -4.076692; 10.380531; 1.490947
5.133000; 99.728618; 103.820440; -4.091821; 10.382044; 1.493664
5.134000; 99.728618; 103.833136; -4.104517; 10.383314; 1.496864
5.135000; 99.728618; 103.842646; -4.114028; 10.384265; 1.500624
5.136000; 99.728618; 103.848080; -4.119462; 10.384808; 1.505037
5.137000; 99.728618; 103.848384; -4.119766; 10.384838; 1.510208
5.138000; 99.728618; 103.842312; -4.113694; 10.384231; 1.516259
5.139000; 99.728618; 103.828400; -4.099782; 10.382840; 1.523333
5.140000; 99.728618; 103.804926; -4.076308; 10.380493; 1.531591
5.141000; 99.728618; 103.769874; -4.041256; 10.376987; 1.541224
5.142000; 99.728618; 103.720883; -3.992265; 10.372088; 1.552447
5.143000; 99.728618; 103.655204; -3.926586; 10.365520; 1.565511
5.144000; 99.728618; 103.569638; -3.841020; 10.356964; 1.580703
5.145000; 99.728618; 103.460479; -3.731861; 10.346048; 1.598351
5.146000; 99.728618; 103.323452; -3.594835; 10.332345; 1.618829
5.147000; 99.728618; 103.153648; -3.425030; 10.315365; 1.642561
5.148000; 99.728618; 102.945460; -3.216842; 10.294546; 1.670027
5.149000; 99.728618; 102.692532; -2.963914; 10.269253; 1.701767
5.150000; 99.728618; 102.387717; -2.659099; 10.238772; 1.738378
5.151000; 99.728618; 102.023067; -2.294450; 10.202307; 1.780518
5.152000; 99.728617; 101.589859; -1.861241; 10.158986; 1.828903
5.153000; 99.728617; 101.078682; -1.350065; 10.107868; 1.884293
5.154000; 99.728617; 100.479616; -0.750999; 10.047962; 1.947480
5.155000; 99.744935; 99.782601; -0.037666; 9.978260; 2.020017
5.156000; 99.744935; 98.977740; 0.767194; 9.897774; 2.101138
5.157000; 99.744934; 98.055860; 1.689074; 9.805586; 2.192278
5.158000; 99.744934; 97.009620; 2.735314; 9.700962; 2.293941
5.159000; 99.744934; 95.834526; 3.910409; 9.583453; 2.406371
5.160000; 99.744934; 94.530301; 5.214633; 9.453030; 2.529442
5.161000; 99.744934; 93.102491; 6.642443; 9.310249; 2.662523
5.162000; 99.744934; 91.564173; 8.180762; 9.156417; 2.804339
5.163000; 99.744935; 89.937606; 9.807329; 8.993761; 2.952839
5.164000; 99.744935; 88.255536; 11.489399; 8.825554; 3.105099
5.165000; 99.744935; 86.561785; 13.183150; 8.656179; 3.257275
5.166000; 99.744936; 84.910728; 14.834207; 8.491073; 3.404662
5.167000; 99.744936; 83.365288; 16.379648; 8.336529; 3.541865
5.168000; 99.744936; 81.993251; 17.751685; 8.199325; 3.663117
5.169000; 99.744937; 80.862017; 18.882919; 8.086202; 3.762717
5.170000; 99.744937; 80.032268; 19.712669; 8.003227; 3.835555
5.171000; 99.744937; 79.551446; 20.193492; 7.955145; 3.877656
5.172000; 99.744937; 79.448166; 20.296771; 7.944817; 3.886638
5.173000; 99.744937; 79.728653; 20.016284; 7.972865; 3.862002
5.174000; 99.744937; 80.375943; 19.368994; 8.037594; 3.805197
5.175000; 99.744937; 81.352038; 18.392898; 8.135204; 3.719437
5.176000; 99.744936; 82.602540; 17.142397; 8.260254; 3.609321
5.177000; 99.744936; 84.062817; 15.682119; 8.406282; 3.480317
5.178000; 99.744935; 85.664571; 14.080365; 8.566457; 3.338221
5.179000; 99.744935; 87.341744; 12.403191; 8.734174; 3.188665
5.180000; 99.744935; 89.035078; 10.709857; 8.903508; 3.036733
5.181000; 99.744935; 90.695003; 9.049932; 9.069500; 2.886722
5.182000; 99.744934; 92.282910; 7.462025; 9.228291; 2.742021
5.183000; 99.744934; 93.771102; 5.973832; 9.377110; 2.605117
5.184000; 99.744934; 95.141823; 4.603112; 9.514182; 2.477662
5.185000; 99.744934; 96.385747; 3.359187; 9.638575; 2.360597
5.186000; 99.744934; 97.500277; 2.244657; 9.750028; 2.254286
5.187000; 99.744934; 98.487859; 1.257075; 9.848786; 2.158659
5.188000; 99.744935; 99.354487; 0.390447; 9.935449; 2.073329
5.189000; 99.744935; 100.108438; -0.363503; 10.010844; 1.997700
5.190000; 99.744935; 100.759277; -1.014342; 10.075928; 1.931051
5.191000; 99.744935; 101.317103; -1.572168; 10.131710; 1.872600
5.192000; 99.744935; 101.792007; -2.047072; 10.179201; 1.821549
5.193000; 99.761252; 102.193879; -2.432627; 10.219388; 1.777876
5.194000; 99.761253; 102.531709; -2.770456; 10.253171; 1.739322
5.195000; 99.761253; 102.813813; -3.052561; 10.281381; 1.705961
5.196000; 99.761253; 103.047770; -3.286517; 10.304777; 1.677165
5.197000; 99.761253; 103.240357; -3.479104; 10.324036; 1.652364
5.198000; 99.761253; 103.397577; -3.636324; 10.339758; 1.631051
5.199000; 99.761253; 103.524705; -3.763453; 10.352471; 1.612772
5.200000; 99.761253; 103.626350; -3.865097; 10.362635; 1.597129
5.201000; 99.761253; 103.706513; -3.945260; 10.370651; 1.583771
5.202000; 99.761253; 103.768655; -4.007402; 10.376865; 1.572392
5.203000; 99.761253; 103.815758; -4.054505; 10.381576; 1.562724
5.204000; 99.761253; 103.850382; -4.089129; 10.385038; 1.554535
5.205000; 99.761253; 103.874719; -4.113466; 10.387472; 1.547622
5.206000; 99.761253; 103.890639; -4.129386; 10.389064; 1.541812
5.207000; 99.761253; 103.899734; -4.138482; 10.389973; 1.536952
5.208000; 99.761253; 103.903357; -4.142104; 10.390336; 1.532913
5.209000; 99.761253; 103.902652; -4.141399; 10.390265; 1.529582
5.210000; 99.761253; 103.898584; -4.137331; 10.389858; 1.526862
5.211000; 99.761253; 103.891967; -4.130714; 10.389197; 1.524670
5.212000; 99.744936; 103.883511; -4.138574; 10.388351; 1.522173
5.213000; 99.744936; 103.873835; -4.128899; 10.387384; 1.520831
5.214000; 99.744936; 103.863327; -4.118391; 10.386333; 1.519832
5.215000; 99.744936; 103.852374; -4.107437; 10.385237; 1.519134
5.216000; 99.744936; 103.841288; -4.096351; 10.384129; 1.518699
5.217000; 99.744936; 103.830321; -4.085385; 10.383032; 1.518495
5.218000; 99.744936; 103.819673; -4.074736; 10.381967; 1.518496
5.219000; 99.744936; 103.809493; -4.064557; 10.380949; 1.518681
5.220000; 99.744936; 103.799893; -4.054957; 10.379989; 1.519033
5.221000; 99.744936; 103.790948; -4.046012; 10.379095; 1.519538
5.222000; 99.744936; 103.782702; -4.037765; 10.378270; 1.520185
5.223000; 99.744936; 103.775169; -4.030233; 10.377517; 1.520967
5.224000; 99.744936; 103.768341; -4.023404; 10.376834; 1.521879
5.225000; 99.744936; 103.762184; -4.017247; 10.376218; 1.522919
5.226000; 99.744936; 103.756644; -4.011708; 10.375664; 1.524086
5.227000; 99.744936; 103.751649; -4.006713; 10.375165; 1.525383
5.228000; 99.744936; 103.747106; -4.002169; 10.374711; 1.526812
5.229000; 99.744936; 103.742904; -3.997968; 10.374290; 1.528380
5.230000; 99.744936; 103.738918; -3.993981; 10.373892; 1.530094
5.231000; 99.744936; 103.735001; -3.990065; 10.373500; 1.531963
5.232000; 99.744936; 103.730995; -3.986058; 10.373099; 1.533999
5.233000; 99.744936; 103.726720; -3.981784; 10.372672; 1.536212
5.234000; 99.744936; 103.721984; -3.977048; 10.372198; 1.538617
5.235000; 99.744936; 103.716576; -3.971639; 10.371658; 1.541230
5.236000; 99.744936; 103.710267; -3.965331; 10.371027; 1.544068
5.237000; 99.744936; 103.702815; -3.957879; 10.370282; 1.547147
5.238000; 99.744936; 103.693958; -3.949022; 10.369396; 1.550489
5.239000; 99.744936; 103.683420; -3.938484; 10.368342; 1.554115
5.240000; 99.744936; 103.670907; -3.925970; 10.367091; 1.558045
5.241000; 99.744936; 103.656109; -3.911172; 10.365611; 1.562305
5.242000; 99.744936; 103.638703; -3.893767; 10.363870; 1.566917
5.243000; 99.744936; 103.618352; -3.873415; 10.361835; 1.571908
5.244000; 99.744936; 103.594705; -3.849769; 10.359470; 1.577304
5.245000; 99.744936; 103.567403; -3.822466; 10.356740; 1.583131
5.246000; 99.744936; 103.536077; -3.791141; 10.353608; 1.589415
5.247000; 99.744936; 103.500356; -3.755419; 10.350036; 1.596184
5.248000; 99.744936; 103.459866; -3.714929; 10.345987; 1.603463
5.249000; 99.744936; 103.414237; -3.669301; 10.341424; 1.611279
5.250000; 99.744936; 103.363109; -3.618173; 10.336311; 1.619653
5.251000; 99.744936; 103.306136; -3.561200; 10.330614; 1.628610
5.252000; 99.744936; 103.242996; -3.498059; 10.324300; 1.638167
5.253000; 99.744936; 103.173394; -3.428457; 10.317339; 1.648341
5.254000; 99.744936; 103.097077; -3.352140; 10.309708; 1.659143
5.255000; 99.744936; 103.013839; -3.268903; 10.301384; 1.670581
5.256000; 99.744936; 102.923536; -3.178599; 10.292354; 1.682654
5.257000; 99.744936; 102.826092; -3.081155; 10.282609; 1.695359
5.258000; 99.744936; 102.721515; -2.976578; 10.272151; 1.708679
5.259000; 99.744936; 102.609907; -2.864970; 10.260991; 1.722593
5.260000; 99.744936; 102.491476; -2.746540; 10.249148; 1.737069
5.261000; 99.744936; 102.366550; -2.621614; 10.236655; 1.752063
5.262000; 99.744936; 102.235583; -2.490646; 10.223558; 1.767520
5.263000; 99.744936; 102.099165; -2.354229; 10.209917; 1.783373
5.264000; 99.744936; 101.958033; -2.213097; 10.195803; 1.799543
5.265000; 99.744936; 101.813070; -2.068134; 10.181307; 1.815937
5.266000; 99.744936; 101.665307; -1.920370; 10.166531; 1.832451
5.267000; 99.744936; 101.515921; -1.770984; 10.151592; 1.848965
5.268000; 99.744936; 101.366225; -1.621288; 10.136622; 1.865351
5.269000; 99.744936; 101.217656; -1.472720; 10.121766; 1.881469
5.270000; 99.744936; 101.071759; -1.326823; 10.107176; 1.897171
5.271000; 99.728620; 100.930172; -1.201552; 10.093017; 1.911541
5.272000; 99.728620; 100.794688; -1.066069; 10.079469; 1.925940
5.273000; 99.728620; 100.666877; -0.938257; 10.066688; 1.939453
5.274000; 99.728620; 100.548416; -0.819797; 10.054842; 1.951922
5.275000; 99.728620; 100.440927; -0.712308; 10.044093; 1.963198
5.276000; 99.728620; 100.345930; -0.617310; 10.034593; 1.973142
5.277000; 99.728620; 100.264804; -0.536184; 10.026480; 1.981626
5.278000; 99.728620; 100.198748; -0.470128; 10.019875; 1.988542
5.279000; 99.728620; 100.148744; -0.420125; 10.014874; 1.993800
5.280000; 99.728620; 100.115530; -0.386911; 10.011553; 1.997334
5.281000; 99.728620; 100.099575; -0.370955; 10.009957; 1.999101
5.282000; 99.728620; 100.101062; -0.372442; 10.010106; 1.999085
5.283000; 99.728620; 100.119887; -0.391267; 10.011989; 1.997297
5.284000; 99.728620; 100.155659; -0.427040; 10.015566; 1.993773
5.285000; 99.728620; 100.207715; -0.479096; 10.020772; 1.988574
5.286000; 99.728620; 100.275139; -0.546519; 10.027514; 1.981785
5.287000; 99.728620; 100.356987; -0.628367; 10.035699; 1.973504
5.288000; 99.712303; 100.451952; -0.739649; 10.045195; 1.963092
5.289000; 99.712303; 100.558358; -0.846055; 10.055836; 1.952215
5.290000; 99.712303; 100.674586; -0.962283; 10.067459; 1.940260
5.291000; 99.712303; 100.798974; -1.086671; 10.079897; 1.927383
5.292000; 99.712303; 100.929831; -1.217528; 10.092983; 1.913740
5.293000; 99.712303; 101.065477; -1.353174; 10.106548; 1.899491
5.294000; 99.712303; 101.204274; -1.491970; 10.120427; 1.884790
5.295000; 99.712303; 101.344660; -1.632357; 10.134466; 1.869786
5.296000; 99.712303; 101.485172; -1.772869; 10.148517; 1.854622
5.297000; 99.712303; 101.624467; -1.912164; 10.162447; 1.839427
5.298000; 99.712303; 101.761334; -2.049031; 10.176133; 1.824323
5.299000; 99.712303; 101.894705; -2.182402; 10.189470; 1.809417
5.300000; 99.712303; 102.023659; -2.311356; 10.202366; 1.794803
5.301000; 99.712303; 102.147422; -2.435119; 10.214742; 1.780564
5.302000; 99.712303; 102.265366; -2.553063; 10.226537; 1.766770
5.303000; 99.712303; 102.376999; -2.664696; 10.237700; 1.753476
5.304000; 99.712303; 102.481959; -2.769656; 10.248196; 1.740729
5.305000; 99.712303; 102.580004; -2.867701; 10.258000; 1.728563
5.306000; 99.712303; 102.670998; -2.958695; 10.267100; 1.717002
5.307000; 99.712303; 102.754904; -3.042601; 10.275490; 1.706062
5.308000; 99.712303; 102.831768; -3.119465; 10.283177; 1.695750
5.309000; 99.695986; 102.901787; -3.205801; 10.290179; 1.685301
5.310000; 99.695986; 102.965092; -3.269106; 10.296509; 1.676237
5.311000; 99.695986; 103.021882; -3.325896; 10.302188; 1.667784
5.312000; 99.695986; 103.072425; -3.376439; 10.307242; 1.659928
5.313000; 99.695986; 103.117021; -3.421036; 10.311702; 1.652651
5.314000; 99.695986; 103.155993; -3.460007; 10.315599; 1.645932
5.315000; 99.695986; 103.189676; -3.493691; 10.318968; 1.639746
5.316000; 99.712302; 103.218605; -3.506303; 10.321861; 1.634827
5.317000; 99.712302; 103.242976; -3.530674; 10.324298; 1.629630
5.318000; 99.712302; 103.263095; -3.550793; 10.326309; 1.624891
5.319000; 99.712302; 103.279302; -3.567000; 10.327930; 1.620586
5.320000; 99.712302; 103.291929; -3.579627; 10.329193; 1.616689
5.321000; 99.712302; 103.301295; -3.588993; 10.330129; 1.613174
5.322000; 99.728619; 103.307781; -3.579162; 10.330778; 1.610776
5.323000; 99.728619; 103.311739; -3.583120; 10.331174; 1.607949
5.324000; 99.744934; 103.313737; -3.568802; 10.331374; 1.606182
5.325000; 99.744934; 103.313592; -3.568658; 10.331359; 1.603946
5.326000; 99.744934; 103.311524; -3.566590; 10.331152; 1.601984
5.327000; 99.744934; 103.307752; -3.562817; 10.330775; 1.600277
5.328000; 99.744934; 103.302472; -3.557537; 10.330247; 1.598808
5.329000; 99.744934; 103.295864; -3.550930; 10.329586; 1.597562
5.330000; 99.744934; 103.288090; -3.543155; 10.328809; 1.596526
5.331000; 99.744934; 103.279291; -3.534356; 10.327929; 1.595686
5.332000; 99.744934; 103.269592; -3.524658; 10.326959; 1.595032
5.333000; 99.744934; 103.259100; -3.514166; 10.325910; 1.594554
5.334000; 99.744934; 103.247905; -3.502970; 10.324790; 1.594245
5.335000; 99.744934; 103.236080; -3.491145; 10.323608; 1.594097
5.336000; 99.744934; 103.223682; -3.478748; 10.322368; 1.594105
5.337000; 99.744934; 103.210754; -3.465820; 10.321075; 1.594264
5.338000; 99.744934; 103.197323; -3.452388; 10.319732; 1.594573
5.339000; 99.744934; 103.183400; -3.438465; 10.318340; 1.595029
5.340000; 99.744934; 103.168983; -3.424049; 10.316898; 1.595632
5.341000; 99.744934; 103.154059; -3.409124; 10.315406; 1.596383
5.342000; 99.744934; 103.138597; -3.393663; 10.313860; 1.597283
5.343000; 99.744934; 103.122557; -3.377622; 10.312256; 1.598336
5.344000; 99.744934; 103.105883; -3.360949; 10.310588; 1.599546
5.345000; 99.744934; 103.088511; -3.343577; 10.308851; 1.600919
5.346000; 99.744934; 103.070361; -3.325427; 10.307036; 1.602459
5.347000; 99.744934; 103.051344; -3.306410; 10.305134; 1.604176
5.348000; 99.744934; 103.031358; -3.286424; 10.303136; 1.606076
5.349000; 99.761251; 103.010416; -3.249165; 10.301042; 1.608927
5.350000; 99.761251; 102.988274; -3.227023; 10.298827; 1.611220
5.351000; 99.761251; 102.964790; -3.203539; 10.296479; 1.613727
5.352000; 99.777567; 102.939882; -3.162315; 10.293988; 1.617220
5.353000; 99.777567; 102.913456; -3.135889; 10.291346; 1.620187
5.354000; 99.777567; 102.885219; -3.107652; 10.288522; 1.623406
5.355000; 99.777567; 102.854998; -3.077431; 10.285500; 1.626893
5.356000; 99.777567; 102.822607; -3.045040; 10.282261; 1.630661
5.357000; 99.777567; 102.787854; -3.010287; 10.278785; 1.634727
5.358000; 99.777567; 102.750538; -2.972971; 10.275054; 1.639107
5.359000; 99.777567; 102.710451; -2.932884; 10.271045; 1.643817
5.360000; 99.777567; 102.667378; -2.889811; 10.266738; 1.648875
5.361000; 99.777567; 102.621100; -2.843533; 10.262110; 1.654297
5.362000; 99.777567; 102.571393; -2.793825; 10.257139; 1.660102
5.363000; 99.777567; 102.518030; -2.740463; 10.251803; 1.666306
5.364000; 99.777567; 102.460785; -2.683218; 10.246078; 1.672927
5.365000; 99.777567; 102.399432; -2.621865; 10.239943; 1.679981
5.366000; 99.777567; 102.333750; -2.556183; 10.233375; 1.687485
5.367000; 99.793885; 102.263898; -2.470013; 10.226390; 1.696203
5.368000; 99.793885; 102.189317; -2.395432; 10.218932; 1.704638
5.369000; 99.793885; 102.109784; -2.315899; 10.210978; 1.713564
5.370000; 99.793885; 102.025127; -2.231242; 10.202513; 1.722993
5.371000; 99.793885; 101.935193; -2.141308; 10.193519; 1.732931
5.372000; 99.793885; 101.839857; -2.045972; 10.183986; 1.743385
5.373000; 99.793885; 101.739026; -1.945142; 10.173903; 1.754356
5.374000; 99.793885; 101.632646; -1.838762; 10.163265; 1.765844
5.375000; 99.793885; 101.520706; -1.726821; 10.152071; 1.777842
5.376000; 99.793885; 101.403244; -1.609359; 10.140324; 1.790340
5.377000; 99.793885; 101.280356; -1.486472; 10.128036; 1.803321
5.378000; 99.793885; 101.152203; -1.358319; 10.115220; 1.816765
5.379000; 99.793885; 101.019014; -1.225130; 10.101901; 1.830642
5.380000; 99.777568; 100.881096; -1.103528; 10.088110; 1.844156
