#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    5010   -5386.285897       4.009008   12027.023146    6640.737248       0.482696     20.740088      0.003944     -0.257379      0.495101     19.391912     -0.003944      0.257379
    5020   -5386.507860       4.009081   12027.242839    6640.734979       0.483458     20.797483      0.003935     -0.257016      0.495916     19.454517     -0.003935      0.257016
    5030   -5382.903647       4.007910   12023.728684    6640.825036       0.484221     20.854930      0.003944     -0.256630      0.496732     19.517070     -0.003944      0.256630
    5040   -5374.448119       4.005093   12015.277587    6640.829468       0.484983     20.912418      0.003996     -0.256210      0.497547     19.579582     -0.003996      0.256210
    5050   -5375.380085       4.003806   12011.417497    6636.037413       0.485746     20.969941      0.004105     -0.255752      0.498362     19.642059     -0.004105      0.255752
    5060   -5374.071554       4.003368   12010.104162    6636.032608       0.486508     21.027500      0.004266     -0.255257      0.499178     19.704500     -0.004266      0.255257
    5070   -5380.690158       4.002829   12008.485677    6627.795520       0.487270     21.085112      0.004466     -0.254708      0.499993     19.766888     -0.004466      0.254708
    5080   -5378.786153       4.002195   12006.583964    6627.797810       0.488031     21.142794      0.004686     -0.254083      0.500810     19.829206     -0.004686      0.254083
    5090   -5387.946827       4.003341   12010.022657    6622.075829       0.488792     21.200533      0.004913     -0.253377      0.501626     19.891467     -0.004913      0.253377
    5100   -5389.756346       4.003945   12011.833556    6622.077210       0.489554     21.258292      0.005139     -0.252613      0.502442     19.953708     -0.005139      0.252613
    5110   -5394.790938       4.005254   12015.762068    6620.971130       0.490315     21.316037      0.005360     -0.251827      0.503257     20.015963     -0.005360      0.251827
    5120   -5396.047355       4.005672   12017.017348    6620.969993       0.491077     21.373755      0.005566     -0.251048      0.504071     20.078245     -0.005567      0.251048
    5130   -5396.326948       4.005619   12016.858323    6620.531375       0.491840     21.431441      0.005747     -0.250285      0.504885     20.140559     -0.005747      0.250285
    5140   -5393.265991       4.004598   12013.795436    6620.529445       0.492603     21.489083      0.005899     -0.249536      0.505697     20.202916     -0.005899      0.249536
    5150   -5388.642680       4.003084   12009.252821    6620.610141       0.493366     21.546668      0.006037     -0.248792      0.506509     20.265332     -0.006037      0.248792
    5160   -5380.648757       4.000421   12001.263379    6620.614623       0.494129     21.604191      0.006174     -0.248053      0.507320     20.327809     -0.006175      0.248053
    5170   -5378.327753       3.999607   11998.820168    6620.492415       0.494891     21.661659      0.006313     -0.247318      0.508132     20.390341     -0.006313      0.247318
    5180   -5379.320562       3.999937   11999.811388    6620.490826       0.495653     21.719084      0.006457     -0.246588      0.508943     20.452916     -0.006457      0.246588
    5190   -5387.111749       4.001396   12004.188835    6617.077085       0.496413     21.776486      0.006622     -0.245879      0.509755     20.515514     -0.006622      0.245879
    5200   -5389.529740       4.002202   12006.606249    6617.076508       0.497172     21.833886      0.006819     -0.245213      0.510567     20.578114     -0.006819      0.245213
    5210   -5392.966096       4.002713   12008.138250    6615.172154       0.497929     21.891301      0.007039     -0.244615      0.511380     20.640699     -0.007039      0.244615
    5220   -5389.848539       4.001674   12005.021533    6615.172994       0.498685     21.948738      0.007267     -0.244100      0.512192     20.703262     -0.007267      0.244100
    5230   -5389.339796       4.000418   12001.253221    6611.913425       0.499440     22.006183      0.007488     -0.243665      0.513004     20.765817     -0.007488      0.243665
    5240   -5381.924498       3.997947   11993.840083    6611.915586       0.500195     22.063622      0.007687     -0.243301      0.513815     20.828378     -0.007687      0.243301
    5250   -5376.708852       3.996096   11988.288274    6611.579422       0.500950     22.121046      0.007845     -0.242994      0.514626     20.890954     -0.007845      0.242994
    5260   -5371.077185       3.994218   11982.653162    6611.575977       0.501704     22.178452      0.007948     -0.242719      0.515435     20.953548     -0.007948      0.242719
    5270   -5369.269913       3.992278   11976.834468    6607.564555       0.502459     22.235826      0.007980     -0.242445      0.516244     21.016174     -0.007980      0.242445
    5280   -5359.243103       3.988937   11966.811982    6607.568879       0.503214     22.293162      0.007932     -0.242144      0.517052     21.078838     -0.007932      0.242144
    5290   -5363.636673       3.987887   11963.661510    6600.024837       0.503969     22.350478      0.007806     -0.241791      0.517859     21.141522     -0.007806      0.241791
    5300   -5371.024761       3.990348   11971.044034    6600.019273       0.504723     22.407818      0.007618     -0.241368      0.518666     21.204182     -0.007618      0.241368
    5310   -5384.998129       3.994747   11984.242486    6599.244357       0.505477     22.465232      0.007395     -0.240862      0.519473     21.266768     -0.007395      0.240862
    5320   -5393.109872       3.997450   11992.351085    6599.241214       0.506230     22.522738      0.007164     -0.240279      0.520280     21.329262     -0.007164      0.240279
    5330   -5397.437353       3.997653   11992.960119    6595.522766       0.506982     22.580319      0.006942     -0.239635      0.521087     21.391681     -0.006942      0.239635
    5340   -5388.387421       3.994638   11983.914958    6595.527537       0.507734     22.637943      0.006735     -0.238941      0.521893     21.454057     -0.006735      0.238941
    5350   -5386.848051       3.992004   11976.012972    6589.164920       0.508485     22.695584      0.006556     -0.238201      0.522700     21.516416     -0.006556      0.238201
    5360   -5380.834768       3.989999   11969.995623    6589.160855       0.509235     22.753227      0.006421     -0.237417      0.523506     21.578773     -0.006421      0.237417
    5370   -5379.493705       3.988192   11964.576294    6585.082589       0.509984     22.810867      0.006344     -0.236598      0.524313     21.641133     -0.006344      0.236598
    5380   -5370.062762       3.985049   11955.145797    6585.083035       0.510732     22.868501      0.006333     -0.235755      0.525121     21.703499     -0.006333      0.235755
    5390   -5365.539174       3.981914   11945.740708    6580.201534       0.511480     22.926117      0.006393     -0.234899      0.525929     21.765883     -0.006393      0.234899
    5400   -5354.776024       3.978328   11934.983311    6580.207287       0.512227     22.983708      0.006522     -0.234039      0.526736     21.828292     -0.006522      0.234039
    5410   -5361.900187       3.978284   11934.851490    6572.951303       0.512975     23.041276      0.006706     -0.233186      0.527543     21.890724     -0.006706      0.233186
    5420   -5372.863208       3.981935   11945.805005    6572.941797       0.513724     23.098824      0.006924     -0.232354      0.528349     21.953176     -0.006924      0.232354
    5430   -5382.598375       3.985382   11956.144582    6573.546207       0.514473     23.156337      0.007154     -0.231551      0.529154     22.015663     -0.007154      0.231551
    5440   -5374.853998       3.982803   11948.408735    6573.554736       0.515224     23.213800      0.007387     -0.230774      0.529957     22.078200     -0.007387      0.230774
    5450   -5365.654016       3.978520   11935.561123    6569.907107       0.515975     23.271217      0.007626     -0.230017      0.530760     22.140783     -0.007626      0.230017
    5460   -5357.753493       3.975886   11927.657851    6569.904358       0.516726     23.328603      0.007875     -0.229263      0.531562     22.203397     -0.007875      0.229263
    5470   -5359.646239       3.974988   11924.962512    6565.316273       0.517477     23.385970      0.008132     -0.228484      0.532365     22.266030     -0.008132      0.228484
    5480   -5352.576640       3.972632   11917.895504    6565.318864       0.518228     23.443333      0.008393     -0.227652      0.533167     22.328667     -0.008393      0.227652
    5490   -5350.577250       3.970959   11912.876824    6562.299574       0.518980     23.500703      0.008669     -0.226749      0.533968     22.391297     -0.008669      0.226749
    5500   -5352.162351       3.971487   11914.460243    6562.297892       0.519733     23.558092      0.008975     -0.225765      0.534768     22.453908     -0.008975      0.225765
    5510   -5368.230170       3.974489   11923.466499    6555.236329       0.520487     23.615517      0.009322     -0.224691      0.535566     22.516483     -0.009322      0.224691
    5520   -5374.078539       3.976438   11929.315381    6555.236842       0.521243     23.672999      0.009713     -0.223541      0.536364     22.579001     -0.009713      0.223541
    5530   -5385.775740       3.977937   11933.811342    6548.035601       0.521999     23.730544      0.010142     -0.222348      0.537160     22.641456     -0.010142      0.222348
    5540   -5384.220558       3.977419   11932.257867    6548.037309       0.522757     23.788130      0.010592     -0.221154      0.537954     22.703870     -0.010592      0.221154
    5550   -5385.375776       3.976652   11929.954711    6544.578935       0.523516     23.845726      0.011043     -0.219995      0.538747     22.766274     -0.011043      0.219995
    5560   -5385.394027       3.976658   11929.975433    6544.581406       0.524276     23.903292      0.011481     -0.218895      0.539538     22.828708     -0.011481      0.218895
    5570   -5394.927623       3.979341   11938.022705    6543.095082       0.525038     23.960793      0.011903     -0.217868      0.540328     22.891207     -0.011903      0.217868
    5580   -5402.252507       3.981780   11945.340577    6543.088070       0.525800     24.018216      0.012304     -0.216919      0.541116     22.953784     -0.012304      0.216919
    5590   -5406.540898       3.981863   11945.589580    6539.048682       0.526563     24.075577      0.012673     -0.216042      0.541903     23.016423     -0.012673      0.216042
    5600   -5397.191586       3.978748   11936.244165    6539.052579       0.527325     24.132898      0.012995     -0.215219      0.542691     23.079102     -0.012995      0.215219
    5610   -5392.682865       3.975697   11927.091052    6534.408188       0.528087     24.190200      0.013253     -0.214426      0.543479     23.141800     -0.013253      0.214426
    5620   -5388.131204       3.974180   11922.541005    6534.409801       0.528847     24.247508      0.013443     -0.213639      0.544268     23.204492     -0.013443      0.213639
    5630   -5395.592264       3.976200   11928.601150    6533.008886       0.529606     24.304841      0.013583     -0.212855      0.545057     23.267159     -0.013583      0.212855
    5640   -5403.947050       3.978982   11936.947056    6533.000006       0.530365     24.362207      0.013712     -0.212086      0.545847     23.329793     -0.013712      0.212086
    5650   -5411.934940       3.979653   11938.958987    6527.024047       0.531123     24.419609      0.013872     -0.211347      0.546636     23.392391     -0.013872      0.211347
    5660   -5402.682459       3.976572   11929.715828    6527.033369       0.531882     24.477057      0.014091     -0.210641      0.547425     23.454943     -0.014091      0.210641
    5670   -5400.439740       3.974914   11924.740954    6524.301214       0.532642     24.534574      0.014370     -0.209955      0.548213     23.517426     -0.014370      0.209955
    5680   -5401.728468       3.975342   11926.025986    6524.297519       0.533402     24.592186      0.014687     -0.209282      0.549000     23.579814     -0.014687      0.209282
    5690   -5405.636961       3.976839   11930.518116    6524.881155       0.534161     24.649911      0.015017     -0.208614      0.549786     23.642089     -0.015017      0.208614
    5700   -5401.718620       3.975535   11926.604366    6524.885746       0.534920     24.707755      0.015347     -0.207945      0.550573     23.704245     -0.015347      0.207945
    5710   -5404.311726       3.974306   11922.917601    6518.605875       0.535678     24.765706      0.015682     -0.207281      0.551361     23.766294     -0.015682      0.207281
    5720   -5406.120968       3.974907   11924.721664    6518.600696       0.536435     24.823732      0.016030     -0.206633      0.552150     23.828268     -0.016030      0.206633
    5730   -5410.708379       3.976334   11929.000868    6518.292490       0.537189     24.881793      0.016395     -0.206007      0.552940     23.890207     -0.016395      0.206007
    5740   -5409.855219       3.976050   11928.148922    6518.293703       0.537942     24.939861      0.016774     -0.205398      0.553731     23.952139     -0.016774      0.205398
    5750   -5412.084922       3.975608   11926.822851    6514.737929       0.538694     24.997934      0.017165     -0.204794      0.554523     24.014066     -0.017165      0.204794
    5760   -5413.949760       3.976229   11928.687517    6514.737757       0.539443     25.056024      0.017577     -0.204186      0.555317     24.075976     -0.017577      0.204186
    5770   -5426.182220       3.978616   11935.847421    6509.665201       0.540191     25.114132      0.018022     -0.203568      0.556112     24.137868     -0.018022      0.203568
    5780   -5427.446340       3.979036   11937.108254    6509.661914       0.540938     25.172249      0.018508     -0.202938      0.556908     24.199751     -0.018508      0.202938
    5790   -5425.513684       3.976694   11930.083407    6504.569723       0.541684     25.230366      0.019025     -0.202292      0.557704     24.261634     -0.019025      0.202292
    5800   -5411.742117       3.972105   11916.316308    6504.574190       0.542429     25.288469      0.019550     -0.201631      0.558500     24.323531     -0.019550      0.201631
    5810   -5402.882811       3.968566   11905.698914    6502.816103       0.543174     25.346543      0.020064     -0.200960      0.559296     24.385457     -0.020064      0.200960
    5820   -5394.406086       3.965741   11897.223638    6502.817552       0.543919     25.404583      0.020559     -0.200279      0.560091     24.447417     -0.020559      0.200279
    5830   -5395.100089       3.965512   11896.535179    6501.435090       0.544665     25.462597      0.021029     -0.199577      0.560886     24.509403     -0.021029      0.199577
    5840   -5399.139078       3.966856   11900.567196    6501.428118       0.545410     25.520594      0.021465     -0.198843      0.561681     24.571406     -0.021465      0.198843
    5850   -5403.515277       3.967954   11903.861311    6500.346034       0.546156     25.578576      0.021856     -0.198083      0.562476     24.633424     -0.021856      0.198083
    5860   -5401.800935       3.967383   11902.149599    6500.348664       0.546901     25.636539      0.022191     -0.197320      0.563270     24.695461     -0.022191      0.197320
    5870   -5405.618352       3.966963   11900.888485    6495.270133       0.547647     25.694484      0.022467     -0.196572      0.564064     24.757516     -0.022467      0.196572
    5880   -5400.418176       3.965231   11895.692845    6495.274669       0.548394     25.752423      0.022692     -0.195854      0.564857     24.819577     -0.022692      0.195854
    5890   -5401.161735       3.964871   11894.613946    6493.452211       0.549142     25.810363      0.022889     -0.195175      0.565648     24.881637     -0.022889      0.195175
    5900   -5403.808728       3.965752   11897.256418    6493.447690       0.549890     25.868305      0.023088     -0.194549      0.566439     24.943695     -0.023088      0.194549
    5910   -5406.031123       3.966571   11899.713819    6493.682696       0.550639     25.926244      0.023308     -0.193983      0.567230     25.005756     -0.023308      0.193983
    5920   -5401.219261       3.964968   11894.904372    6493.685112       0.551386     25.984175      0.023539     -0.193480      0.568022     25.067825     -0.023539      0.193480
    5930   -5401.202121       3.963281   11889.842606    6488.640485       0.552132     26.042108      0.023752     -0.193025      0.568814     25.129892     -0.023752      0.193025
    5940   -5397.204002       3.961948   11885.844043    6488.640041       0.552877     26.100067      0.023927     -0.192585      0.569608     25.191933     -0.023927      0.192585
    5950   -5405.448803       3.962250   11886.748803    6481.300000       0.553620     26.158075      0.024053     -0.192114      0.570403     25.253925     -0.024053      0.192114
    5960   -5406.742517       3.962678   11888.035463    6481.292945       0.554361     26.216134      0.024138     -0.191572      0.571200     25.315866     -0.024138      0.191572
    5970   -5406.686337       3.961900   11885.701240    6479.014903       0.555099     26.274226      0.024201     -0.190962      0.571999     25.377774     -0.024201      0.190962
    5980   -5402.344959       3.960453   11881.358833    6479.013875       0.555836     26.332325      0.024254     -0.190303      0.572800     25.439675     -0.024254      0.190303
    5990   -5399.765766       3.959332   11877.997204    6478.231438       0.556571     26.390396      0.024282     -0.189613      0.573602     25.501604     -0.024282      0.189613
    6000   -5396.910850       3.958383   11875.148545    6478.237695       0.557306     26.448407      0.024269     -0.188906      0.574404     25.563593     -0.024269      0.188906
    6010   -5404.359019       3.960949   11882.846037    6478.487018       0.558041     26.506350      0.024228     -0.188210      0.575207     25.625650     -0.024228      0.188210
    6020   -5414.605756       3.964362   11893.084780    6478.479025       0.558775     26.564237      0.024200     -0.187539      0.576010     25.687763     -0.024200      0.187539
    6030   -5420.273657       3.965729   11897.186485    6476.912828       0.559509     26.622088      0.024223     -0.186879      0.576812     25.749912     -0.024223      0.186879
    6040   -5412.764958       3.963228   11889.684262    6476.919304       0.560243     26.679924      0.024309     -0.186194      0.577615     25.812076     -0.024309      0.186194
    6050   -5413.429940       3.961122   11883.365161    6469.935221       0.560976     26.737774      0.024458     -0.185436      0.578418     25.874226     -0.024458      0.185436
    6060   -5413.729967       3.961219   11883.657900    6469.927933       0.561708     26.795661      0.024661     -0.184562      0.579221     25.936339     -0.024661      0.184562
    6070   -5417.607226       3.961734   11885.201211    6467.593985       0.562441     26.853582      0.024903     -0.183547      0.580022     25.998418     -0.024903      0.183547
    6080   -5412.726324       3.960108   11880.325340    6467.599016       0.563174     26.911510      0.025151     -0.182392      0.580823     26.060490     -0.025151      0.182392
    6090   -5416.289410       3.959242   11877.725934    6461.436523       0.563908     26.969420      0.025377     -0.181138      0.581623     26.122580     -0.025377      0.181138
    6100   -5414.575702       3.958670   11876.010056    6461.434354       0.564644     27.027306      0.025565     -0.179847      0.582420     26.184694     -0.025565      0.179847
    6110   -5419.213010       3.958446   11875.338429    6456.125419       0.565380     27.085170      0.025715     -0.178575      0.583217     26.246830     -0.025715      0.178575
    6120   -5411.478514       3.955868   11867.603251    6456.124737       0.566116     27.143023      0.025839     -0.177359      0.584012     26.308977     -0.025839      0.177359
    6130   -5402.397157       3.952353   11857.059889    6454.662733       0.566853     27.200890      0.025959     -0.176222      0.584807     26.371110     -0.025959      0.176222
    6140   -5402.608314       3.952424   11857.271944    6454.663630       0.567590     27.258800      0.026100     -0.175177      0.585601     26.433200     -0.026100      0.175177
    6150   -5422.754337       3.957374   11872.122035    6449.367698       0.568327     27.316770      0.026282     -0.174228      0.586396     26.495230     -0.026282      0.174228
    6160   -5431.771302       3.960380   11881.138531    6449.367229       0.569063     27.374788      0.026509     -0.173357      0.587189     26.557212     -0.026509      0.173357
    6170   -5439.647777       3.961152   11883.456709    6443.808932       0.569799     27.432829      0.026769     -0.172528      0.587983     26.619171     -0.026769      0.172528
    6180   -5438.283887       3.960699   11882.098226    6443.814339       0.570534     27.490864      0.027046     -0.171711      0.588778     26.681136     -0.027046      0.171711
    6190   -5450.303964       3.962342   11887.026172    6436.722208       0.571268     27.548872      0.027326     -0.170901      0.589574     26.743128     -0.027326      0.170901
    6200   -5454.323188       3.963680   11891.040095    6436.716907       0.572000     27.606847      0.027603     -0.170096      0.590372     26.805153     -0.027603      0.170096
    6210   -5454.685623       3.963598   11890.795427    6436.109804       0.572732     27.664790      0.027874     -0.169293      0.591169     26.867210     -0.027874      0.169293
    6220   -5451.404977       3.962506   11887.519147    6436.114170       0.573464     27.722713      0.028133     -0.168503      0.591967     26.929287     -0.028133      0.168503
    6230   -5456.230854       3.963085   11889.254556    6433.023702       0.574196     27.780629      0.028371     -0.167742      0.592764     26.991371     -0.028371      0.167742
    6240   -5456.164153       3.963062   11889.185317    6433.021165       0.574929     27.838540      0.028582     -0.167020      0.593561     27.053460     -0.028582      0.167020
    6250   -5457.774745       3.961935   11885.804785    6428.030040       0.575661     27.896444      0.028762     -0.166338      0.594358     27.115556     -0.028762      0.166339
    6260   -5449.178810       3.959070   11877.210348    6428.031538       0.576393     27.954345      0.028904     -0.165709      0.595155     27.177655     -0.028904      0.165709
    6270   -5443.190908       3.956276   11868.829355    6425.638447       0.577125     28.012263      0.029002     -0.165153      0.595952     27.239737     -0.029002      0.165153
    6280   -5433.862750       3.953167   11859.500967    6425.638218       0.577856     28.070228      0.029060     -0.164681      0.596750     27.301772     -0.029060      0.164681
    6290   -5434.208541       3.951197   11853.589523    6419.380982       0.578588     28.128258      0.029093     -0.164293      0.597548     27.363742     -0.029093      0.164293
    6300   -5434.185130       3.951190   11853.570573    6419.385443       0.579319     28.186349      0.029116     -0.163975      0.598345     27.425651     -0.029117      0.163975
    6310   -5449.239457       3.955331   11865.993567    6416.754111       0.580051     28.244481      0.029141     -0.163693      0.599142     27.487519     -0.029141      0.163693
    6320   -5461.905292       3.959551   11878.651544    6416.746253       0.580783     28.302630      0.029161     -0.163391      0.599939     27.549370     -0.029161      0.163391
    6330   -5465.939351       3.960714   11882.141458    6416.202107       0.581514     28.360773      0.029153     -0.163003      0.600736     27.611227     -0.029153      0.163003
    6340   -5457.524940       3.957911   11873.733500    6416.208559       0.582245     28.418894      0.029089     -0.162484      0.601533     27.673106     -0.029089      0.162484
    6350   -5449.278915       3.954952   11864.855180    6415.576265       0.582975     28.476975      0.028962     -0.161815      0.602331     27.735025     -0.028962      0.161815
    6360   -5438.712452       3.951430   11854.289297    6415.576846       0.583704     28.535005      0.028784     -0.161017      0.603129     27.796995     -0.028784      0.161017
    6370   -5433.912947       3.949322   11847.964750    6414.051803       0.584432     28.592986      0.028578     -0.160127      0.603928     27.859014     -0.028579      0.160127
    6380   -5432.432744       3.948826   11846.477824    6414.045080       0.585159     28.650937      0.028374     -0.159178      0.604727     27.921063     -0.028374      0.159178
    6390   -5435.814519       3.947921   11843.763526    6407.949007       0.585886     28.708874      0.028190     -0.158181      0.605527     27.983126     -0.028190      0.158181
    6400   -5422.724579       3.943560   11830.680798    6407.956219       0.586612     28.766810      0.028033     -0.157143      0.606327     28.045190     -0.028033      0.157143
    6410   -5415.485902       3.940076   11820.227874    6404.741972       0.587339     28.824773      0.027889     -0.156087      0.607127     28.107227     -0.027889      0.156087
    6420   -5413.284812       3.939340   11818.020247    6404.735434       0.588066     28.882786      0.027741     -0.155051      0.607926     28.169214     -0.027741      0.155051
    6430   -5422.438334       3.940137   11820.411556    6397.973222       0.588795     28.940860      0.027575     -0.154057      0.608725     28.231140     -0.027575      0.154057
    6440   -5427.583789       3.941853   11825.560325    6397.976535       0.589525     28.998985      0.027381     -0.153097      0.609522     28.293015     -0.027381      0.153097
    6450   -5445.247672       3.946467   11839.400176    6394.152505       0.590256     29.057147      0.027161     -0.152144      0.610318     28.354853     -0.027161      0.152144
    6460   -5460.929473       3.951691   11855.074220    6394.144748       0.590990     29.115339      0.026943     -0.151184      0.611112     28.416661     -0.026943      0.151184
    6470   -5467.775574       3.954576   11863.726804    6395.951231       0.591725     29.173554      0.026743     -0.150220      0.611904     28.478445     -0.026743      0.150220
    6480   -5460.065073       3.952007   11856.022314    6395.957241       0.592461     29.231784      0.026564     -0.149264      0.612694     28.540216     -0.026564      0.149264
    6490   -5450.332481       3.947783   11843.349888    6393.017407       0.593200     29.290022      0.026409     -0.148330      0.613481     28.601978     -0.026409      0.148330
    6500   -5438.939943       3.943987   11831.960341    6393.020397       0.593939     29.348257      0.026279     -0.147428      0.614268     28.663743     -0.026279      0.147428
    6510   -5441.816510       3.943301   11829.901904    6388.085394       0.594679     29.406472      0.026167     -0.146563      0.615054     28.725528     -0.026167      0.146563
    6520   -5443.843199       3.943975   11831.924760    6388.081562       0.595420     29.464652      0.026059     -0.145733      0.615839     28.787348     -0.026059      0.145733
    6530   -5447.603745       3.944573   11833.720174    6386.116430       0.596162     29.522806      0.025943     -0.144925      0.616623     28.849194     -0.025943      0.144925
    6540   -5440.447604       3.942189   11826.568210    6386.120607       0.596905     29.580963      0.025818     -0.144118      0.617406     28.911037     -0.025818      0.144118
    6550   -5434.337465       3.939576   11818.727849    6384.390384       0.597647     29.639162      0.025681     -0.143295      0.618188     28.972838     -0.025682      0.143295
    6560   -5433.718288       3.939371   11818.111977    6384.393688       0.598390     29.697425      0.025535     -0.142450      0.618970     29.034575     -0.025535      0.142450
    6570   -5448.106496       3.943790   11831.370761    6383.264265       0.599132     29.755744      0.025387     -0.141592      0.619753     29.096256     -0.025387      0.141592
    6580   -5463.800432       3.949019   11847.056825    6383.256393       0.599874     29.814084      0.025251     -0.140743      0.620536     29.157916     -0.025251      0.140743
    6590   -5473.477303       3.951509   11854.525547    6381.048244       0.600614     29.872415      0.025142     -0.139915      0.621320     29.219585     -0.025142      0.139915
    6600   -5465.832183       3.948962   11846.885221    6381.053039       0.601352     29.930735      0.025069     -0.139115      0.622105     29.281265     -0.025069      0.139115
    6610   -5455.251559       3.944690   11834.069006    6378.817448       0.602090     29.989070      0.025045     -0.138350      0.622891     29.342930     -0.025045      0.138350
    6620   -5445.367870       3.941396   11824.188114    6378.820244       0.602826     30.047446      0.025077     -0.137629      0.623676     29.404554     -0.025077      0.137629
    6630   -5453.942128       3.941509   11824.525898    6370.583770       0.603563     30.105871      0.025161     -0.136955      0.624462     29.466129     -0.025161      0.136955
    6640   -5454.380167       3.941654   11824.961638    6370.581471       0.604299     30.164328      0.025291     -0.136334      0.625247     29.527672     -0.025291      0.136334
    6650   -5458.790393       3.941097   11823.291238    6364.500845       0.605037     30.222796      0.025464     -0.135762      0.626032     29.589204     -0.025464      0.135762
    6660   -5450.323455       3.938277   11814.829659    6364.506204       0.605774     30.281263      0.025690     -0.135231      0.626816     29.650737     -0.025690      0.135231
    6670   -5443.284624       3.936348   11809.042612    6365.757988       0.606512     30.339733      0.025980     -0.134730      0.627600     29.712267     -0.025980      0.134730
    6680   -5443.763937       3.936507   11809.521750    6365.757813       0.607249     30.398223      0.026330     -0.134232      0.628383     29.773777     -0.026330      0.134232
    6690   -5459.051067       3.939473   11818.419807    6359.368741       0.607987     30.456750      0.026717     -0.133710      0.629167     29.835250     -0.026717      0.133710
    6700   -5467.695333       3.942352   11827.057476    6359.362143       0.608725     30.515310      0.027108     -0.133141      0.629950     29.896690     -0.027108      0.133141
    6710   -5474.435834       3.942765   11828.295469    6353.859635       0.609462     30.573882      0.027478     -0.132509      0.630734     29.958118     -0.027478      0.132509
    6720   -5462.017463       3.938630   11815.888716    6353.871253       0.610199     30.632440      0.027815     -0.131800      0.631517     30.019560     -0.027815      0.131800
    6730   -5452.569393       3.935311   11805.934285    6353.364892       0.610934     30.690974      0.028118     -0.131012      0.632302     30.081026     -0.028118      0.131012
    6740   -5445.635126       3.933001   11799.002717    6353.367592       0.611669     30.749495      0.028399     -0.130160      0.633088     30.142505     -0.028399      0.130160
    6750   -5447.827830       3.933186   11799.557194    6351.729365       0.612401     30.808031      0.028669     -0.129271      0.633875     30.203969     -0.028670      0.129271
    6760   -5452.662262       3.934796   11804.386756    6351.724495       0.613133     30.866607      0.028936     -0.128365      0.634664     30.265393     -0.028936      0.128365
    6770   -5461.698704       3.936327   11808.980847    6347.282143       0.613863     30.925225      0.029194     -0.127455      0.635453     30.326775     -0.029194      0.127455
    6780   -5459.497599       3.935595   11806.784276    6347.286677       0.614594     30.983877      0.029435     -0.126551      0.636242     30.388123     -0.029435      0.126551
    6790   -5466.559410       3.935228   11805.683455    6339.124044       0.615325     31.042552      0.029652     -0.125668      0.637032     30.449448     -0.029652      0.125668
    6800   -5467.225819       3.935449   11806.348281    6339.122461       0.616055     31.101233      0.029840     -0.124814      0.637821     30.510767     -0.029840      0.124814
    6810   -5472.181161       3.936314   11808.943302    6336.762141       0.616785     31.159904      0.030004     -0.123985      0.638611     30.572096     -0.030004      0.123985
    6820   -5470.983712       3.935915   11807.745174    6336.761462       0.617514     31.218553      0.030160     -0.123168      0.639400     30.633447     -0.030160      0.123168
    6830   -5468.348584       3.934909   11804.726079    6336.377495       0.618245     31.277180      0.030320     -0.122353      0.640189     30.694820     -0.030320      0.122353
    6840   -5462.219780       3.932866   11798.599038    6336.379258       0.618977     31.335791      0.030477     -0.121538      0.640977     30.756209     -0.030477      0.121538
    6850   -5458.945223       3.931836   11795.508376    6336.563152       0.619711     31.394394      0.030621     -0.120725      0.641763     30.817606     -0.030621      0.120725
    6860   -5459.010533       3.931857   11795.571533    6336.561000       0.620446     31.453006      0.030745     -0.119910      0.642547     30.878994     -0.030745      0.119910
    6870   -5461.607149       3.932839   11798.516446    6336.909297       0.621183     31.511649      0.030853     -0.119068      0.643330     30.940351     -0.030853      0.119068
    6880   -5463.174912       3.933361   11800.084461    6336.909549       0.621921     31.570347      0.030950     -0.118167      0.644112     31.001653     -0.030950      0.118167
    6890   -5466.986857       3.934259   11802.776030    6335.789173       0.622659     31.629111      0.031036     -0.117179      0.644893     31.062889     -0.031036      0.117179
    6900   -5466.414828       3.934068   11802.204297    6335.789469       0.623397     31.687926      0.031108     -0.116092      0.645675     31.124074     -0.031108      0.116092
    6910   -5469.886457       3.933263   11799.788856    6329.902399       0.624135     31.746754      0.031176     -0.114903      0.646456     31.185246     -0.031176      0.114903
    6920   -5460.051381       3.929985   11789.954909    6329.903528       0.624872     31.805559      0.031261     -0.113621      0.647237     31.246441     -0.031261      0.113621
    6930   -5447.832662       3.925905   11777.715166    6329.882504       0.625610     31.864303      0.031377     -0.112264      0.648019     31.307697     -0.031377      0.112264
    6940   -5440.325897       3.923404   11770.211046    6329.885149       0.626347     31.922952      0.031524     -0.110859      0.648800     31.369048     -0.031524      0.110859
    6950   -5446.536896       3.924539   11773.615659    6327.078763       0.627084     31.981479      0.031692     -0.109440      0.649582     31.430521     -0.031692      0.109440
    6960   -5450.423942       3.925833   11777.499512    6327.075571       0.627820     32.039873      0.031880     -0.108049      0.650364     31.492127     -0.031880      0.108049
    6970   -5456.107234       3.926389   11779.166786    6323.059552       0.628556     32.098153      0.032093     -0.106729      0.651147     31.553847     -0.032093      0.106729
    6980   -5455.635492       3.926232   11778.695425    6323.059934       0.629291     32.156357      0.032334     -0.105508      0.651929     31.615643     -0.032334      0.105508
    6990   -5456.908059       3.926686   11780.057876    6323.149817       0.630026     32.214525      0.032601     -0.104395      0.652712     31.677475     -0.032601      0.104395
